title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published
Real Life 'Ted Lasso'? Apple May Get Into English Football - Just Not AFC Richmond - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/23/03/31475093/real-life-ted-lasso-apple-may-get-into-english-football-just-not-afc-richmond,"Apple Inc AAPL weighs bidding for the streaming rights to a range of English football games. The rights would allow Apple to show Premier League games in the U.K. and lower league matches run by the English Football League, Bloomberg reports.",0.196452,Somewhat-Bullish,,0.124651,Neutral,20230323T161822
Amazon  ( AMZN )  Expands Fire TV Offerings With Latest Move,https://www.zacks.com/stock/news/2069784/amazon-amzn-expands-fire-tv-offerings-with-latest-move,Amazon (AMZN) unveils three sizes in the Fire TV Omni QLED series and the Fire TV-2 series to strengthen its fire TV offerings.,0.24546,Somewhat-Bullish,,0.006087,Neutral,20230323T155900
Movie theater stocks pop after report says Apple plans to spend $1B a year on releases,https://www.cnbc.com/2023/03/23/apple-movie-plan-boosts-theater-stocks-amc.html,The investment is part of Apple's plan to raise its profile in Hollywood.,0.269729,Somewhat-Bullish,,0.175479,Somewhat-Bullish,20230323T154527
Netflix  ( NFLX )  Chooses Jon Spaihts to Pen Gears of War Movie,https://www.zacks.com/stock/news/2069685/netflix-nflx-chooses-jon-spaihts-to-pen-gears-of-war-movie,"Netflix (NFLX) picks Jon Spaihts as its writer to make an action film on one of the all-time great action games, Gears of War.",0.293992,Somewhat-Bullish,,0.464544,Bullish,20230323T152400
"KB Home, Accenture, Netflix And Other Big Stocks Moving Higher On Thursday - Accenture  ( NYSE:ACN ) , Accolade  ( NASDAQ:ACCD ) ",https://www.benzinga.com/news/23/03/31476364/kb-home-accenture-netflix-and-other-big-stocks-moving-higher-on-thursday,"U.S. stocks traded higher, with the Dow Jones gaining around 200 points on Thursday. Here are some big stocks recording gains in today's session. DiamondHead Holdings Corp. DHHC shares gained 104.2% to $21.15. DiamondHead entered into convertible note purchase agreement dated March 21, 2023.",0.427516,Bullish,,0.0,Neutral,20230323T143931
Meta says a network fee is not the fix for European telecoms firms' financial problems,https://www.reuters.com/business/media-telecom/meta-says-network-fee-is-not-fix-european-telecoms-firms-financial-problems-2023-03-23/,Meta says a network fee is not the fix for European telecoms firms ... ...,-0.057341,Neutral,,0.04981,Neutral,20230323T140300
"Powell: 'More Hikes Are Coming', Market: 'No They're Not'",https://www.benzinga.com/markets/cryptocurrency/23/03/31475465/powell-more-hikes-are-coming-market-no-theyre-not,"FED hiking rates will cause more losses on bank balance sheets. Unrealized losses are $620 billion, up from $8 billion a year ago. Yellen said the FDIC will NOT guarantee ALL deposits. Meanwhile, equity and bond holders of regional banks can get wiped out overnight if there's a bank run.",-0.014623,Neutral,,-0.05993,Neutral,20230323T140143
"Company News for Mar 23, 2023",https://www.zacks.com/stock/news/2069592/company-news-for-mar-23-2023,"Companies in The News Are: NKE, OLLI, ...",-0.162142,Somewhat-Bearish,,-0.542297,Bearish,20230323T133100
'Shadow And Bone' Dethroned In Netflix's Top 10 List By A New Show,https://www.forbes.com/sites/paultassi/2023/03/23/shadow-and-bone-dethroned-in-netflixs-top-10-list-by-a-new-show/,Here's what new show has knocked Shadow and Bone off the #1 spot in Netflix's top 10 list.,0.023895,Neutral,,0.009569,Neutral,20230323T133041
"Apple, In A Cinema Near You Soon: Streaming Rivalry Heats Up As Apple To Splurge On Original Theatrical Releases - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/23/03/31473846/apple-in-a-cinema-near-you-soon-streaming-rivalry-heats-up-as-apple-to-splurge-on-original-theatrica,"Apple Inc AAPL eyes splurging $1 billion annually to produce movies likely for theatrical release to draw subscribers to its streaming service. Apple has approached movie studios about partnering to release a few titles in theaters this year and a slate of more films in the future, Bloomberg ...",0.038424,Neutral,,0.09753,Neutral,20230323T130858
Can This Portfolio Crush the Market Over the Next 5 Years?,https://www.fool.com/investing/2023/03/23/can-this-portfolio-crush-the-market-over-the-next/,Investors have the opportunity right now to buy the highest-quality assets at attractive prices.,0.16274,Somewhat-Bullish,,0.092906,Neutral,20230323T130500
New Shopify and Google Cloud AI Integration Brings Advanced Ecommerce Capabilities to Retailers and Merchants Worldwide,https://www.prnewswire.com/news-releases/new-shopify-and-google-cloud-ai-integration-brings-advanced-ecommerce-capabilities-to-retailers-and-merchants-worldwide-301779249.html,New Shopify and Google Cloud AI Integration Brings Advanced ... PR ...,0.202006,Somewhat-Bullish,,0.165214,Somewhat-Bullish,20230323T130000
"Nokia chosen by CANARIE as sole IP router provider of ultra-high-capacity backbone network for Canadian research, education and innovation",https://www.globenewswire.com/news-release/2023/03/23/2633051/0/en/Nokia-chosen-by-CANARIE-as-sole-IP-router-provider-of-ultra-high-capacity-backbone-network-for-Canadian-research-education-and-innovation.html,Press Release ...,0.395223,Bullish,,0.231093,Somewhat-Bullish,20230323T120000
TVB gets a 49 per cent stock boost after deal with Alibaba's Youku platform,https://www.scmp.com/business/markets/article/3214606/tvb-gets-49-cent-stock-boost-hong-kong-broadcaster-signs-deal-alibabas-youku-platform,"TVB is enjoying a bump like no other in Hong Kong's stock market this year, following its foray into the live-streaming business. A deal with Alibaba's Youku platform is aiding the rally.",0.140881,Neutral,,0.0,Neutral,20230323T104041
Netflix Expects to Hit a Major Milestone in 2023. Time to Buy the Stock?,https://www.fool.com/investing/2023/03/23/netflix-expects-major-milestone-buy-stock/,The leader in streaming entertainment is turning a financial corner.,0.165682,Somewhat-Bullish,,0.268049,Somewhat-Bullish,20230323T102000
I run a multimillion-dollar slime business at 19. Here's how I got started in middle school with only $200.,https://www.businessinsider.com/gen-z-teen-made-money-selling-slime-in-high-school-2023-3,How a Gen-Z Teen Made Money Selling Slime While in High School - Business Insider ...,0.140068,Neutral,,0.100096,Neutral,20230323T094127
TikTok Chief Faces US Congress As Lawmakers Mull Ban,https://www.barrons.com/news/tiktok-chief-faces-us-congress-as-lawmakers-mull-ban-61fb4002,"TikTok CEO Shou Zi Chew will fight for the survival of the hugely popular video-sharing app in the United States on Thursday, as he faces skeptical Washington lawmakers over the company's alleged ties to the Chinese government.",-0.044131,Neutral,,-0.043058,Neutral,20230323T063720
It Will Cost More Than $100 to Get a Moderna Covid Vaccine,https://www.fool.com/investing/2023/03/22/it-will-cost-more-than-100-to-get-a-moderna-covid/,"Remember when they used to be free? As the US government winds down its pandemic emergency spending, health giant Moderna is preparing to shift its...",0.216513,Somewhat-Bullish,,0.078605,Neutral,20230323T000023
Here's When 'Better Call Saul' Season 6 Is Coming To Netflix,https://www.forbes.com/sites/erikkain/2023/03/22/heres-when-better-call-saul-season-6-comes-to-netflix/,The final season of Better Call Saul is finally coming to Netflix.,0.081026,Neutral,,0.219096,Somewhat-Bullish,20230322T192340
Is Blockbuster really coming back?,https://www.marketwatch.com/story/is-blockbuster-really-coming-back-7f7f9563,"'We are working on rewinding your movie,' says the newly revived Blockbuster.com home page.",0.138566,Neutral,,0.005727,Neutral,20230322T191000
Netflix  ( NFLX )  Casts Gabriel Leone as Lead of Senna Miniseries,https://www.zacks.com/stock/news/2069259/netflix-nflx-casts-gabriel-leone-as-lead-of-senna-miniseries,"Netflix (NFLX) is casting Gabriel Leone as its lead actor for the upcoming miniseries Senna, which will portray the life of the three-time F1 champion Aryton Senna da Silva.",0.172669,Somewhat-Bullish,,0.276754,Somewhat-Bullish,20230322T190100
Live updates: Fed raises rates by a quarter point,https://www.cnn.com/business/live-news/stock-market-bank-crisis-fed-rate-news-03-22-23,Fed raises rates by a quarter point: Live updates ...,-0.060854,Neutral,,0.052107,Neutral,20230322T181919
I got laid off from my Netflix job 2 months after moving to LA. Here's how I networked my way into A24 and got my career back on track.,https://www.businessinsider.com/netflix-layoff-moved-to-la-new-job-a24-animation-2023-3,I Got Laid Off From My Netflix Job 2 Months After Moving to LA - Business Insider ...,0.123135,Neutral,,0.02308,Neutral,20230322T173656
Netflix's New Self-Help Series Shows Viewers 'How To Get Rich' - Here Are The Details - Netflix  ( NASDAQ:NFLX ) ,https://www.benzinga.com/general/entertainment/23/03/31459721/netflixs-new-self-help-series-shows-viewers-how-to-get-rich-here-are-the-details,"A new series on Netflix Inc NFLX will take aim at the finance sector and highlight ways for people to build wealth. ""How To Get Rich,"" a series based on the 2009 book ""I Will Teach You To Be Rich"" by Ramit Sethi, will show Netflix subscribers how to master their finances.",0.296784,Somewhat-Bullish,,0.604527,Bullish,20230322T163752
When Does Season 4 Of 'Love Is Blind' Come Out On Netflix?,https://www.forbes.com/sites/reehines/2023/03/22/when-does-season-4-of-love-is-blind-come-out-on-netflix/,"Everything fans need to know before the upcoming season of ""Love Is Blind"" starts streaming.",0.166845,Somewhat-Bullish,,0.458909,Bullish,20230322T163216
"And The Oscar Goes To … ChatGPT? - Apple  ( NASDAQ:AAPL ) , Walt Disney  ( NYSE:DIS ) ",https://www.benzinga.com/general/entertainment/23/03/31458190/and-the-oscar-goes-to-chatgpt,The use cases for artificial intelligence have risen in 2023 thanks to the increased interest and usage of chatbots such as ChatGPT. A new use case could be coming soon for ChatGPT and it involves the entertainment industry.,0.350023,Bullish,,0.434021,Bullish,20230322T163010
Will Musk's Son X Æ A-12 Get A Lego Tesla Supercharger Set For Christmas? Not If You Don't Vote For It - Tesla  ( NASDAQ:TSLA ) ,https://www.benzinga.com/news/23/03/31441099/will-musks-son-x-a-12-get-a-lego-tesla-supercharger-set-for-christmas-not-if-you-dont-vote-for-it,"At the end of the fourth quarter, Tesla Inc TSLA had over 4,600 Tesla Superchargers around the world. The company might have some miniature replicas of the popular charging stations available soon if fans vote for a Lego fan-submitted idea.",0.257757,Somewhat-Bullish,,0.004981,Neutral,20230322T153852
The Fed's Next Move; ESPN's Future,https://www.fool.com/investing/2023/03/22/the-feds-next-move-espns-future/,"We've also got a look at the latest from FedEx, Adobe, Lennar, and Williams-Sonoma and two stocks for your watch list.",0.139816,Neutral,,0.077945,Neutral,20230322T133400
"Netflixverse? Netflix Shows Interest In Building Franchise, Spends Extravagantly On Avenger Famed Directors For Latest Sci-Fi Project - Netflix  ( NASDAQ:NFLX ) ",https://www.benzinga.com/news/23/03/31451886/netflixverse-netflix-shows-interest-in-building-franchise-spends-extravagantly-on-avenger-famed-dire,"Netflix, Inc NFLX is splurging on a forthcoming science-fiction movie from the filmmaking team behind ""Avengers: Endgame,"" reflecting its interest in potential franchise projects, making it Netflix's most expensive original-film projects ever.",0.127765,Neutral,,0.231657,Somewhat-Bullish,20230322T132906
"Ateliere Powers Studio, Network, and Post Production Media Supply Chain Workflows and Streaming Business Opportunities @ NAB 2023",https://www.benzinga.com/pressreleases/23/03/n31456423/ateliere-powers-studio-network-and-post-production-media-supply-chain-workflows-and-streaming-busi,"Faster library onboarding, reduced cloud storage 70% or more, streamlined localization, and actionable data insights optimize operations and profitability",0.297998,Somewhat-Bullish,,0.092974,Neutral,20230322T131500
"BMG, FREMANTLE DOCUMENTARIES, AND WARNER MUSIC ENTERTAINMENT ANNOUNCE NEWEST FEATURE FILM DEVO",https://www.benzinga.com/pressreleases/23/03/n31455756/bmg-fremantle-documentaries-and-warner-music-entertainment-announce-newest-feature-film-devo,"LOS ANGELES, March 22, 2023 /PRNewswire/ -- BMG, Fremantle Documentaries, and Warner Music Entertainment ( WME ) are proud to announce their first collaborative feature film DEVO. The upcoming full-length documentary will also be the first-ever fully authorized film on the New Wave/Rock group.",0.294802,Somewhat-Bullish,,0.08101,Neutral,20230322T130000
"Cockroach Labs Accelerates Business Growth with Global Expansion and Enterprise Customers, including Netflix, Coats Group, and Fortinet",https://www.prnewswire.com/news-releases/cockroach-labs-accelerates-business-growth-with-global-expansion-and-enterprise-customers-including-netflix-coats-group-and-fortinet-301778054.html,Cockroach Labs Accelerates Business Growth with Global ... PR ...,0.259515,Somewhat-Bullish,,0.073237,Neutral,20230322T130000
"Buy Netflix stock as its password sharing crackdown could help drive 27% upside, JPMorgan says",https://africa.businessinsider.com/markets/buy-netflix-stock-as-its-password-sharing-crackdown-could-help-drive-27-upside/pe6wf27,Buy Netflix stock as its password sharing crackdown could help ... - Business Insider Africa ...,0.187698,Somewhat-Bullish,,0.366472,Bullish,20230322T122156
Netflix's 1 Million Users Prove Ad-Supported Tiers Are Future Of Streaming,https://www.forbes.com/sites/tonifitzgerald/2023/03/22/netflixs-1-million-users-prove-ad-supported-tiers-are-future-of-streaming/,"The industry has been watching Netflix numbers, and gains show people are open to ads, contradicting earlier beliefs about streaming. Now whoever deploys the platform best could pull ahead in streaming wars.",0.137227,Neutral,,0.16542,Somewhat-Bullish,20230322T121113
2 Ways Disruptors Can Make You Rich,https://www.fool.com/investing/2023/03/22/2-ways-disruptors-can-make-you-rich/,"Tesla, Netflix, and SodaStream took different paths to be disruptors over the past decade.",0.182085,Somewhat-Bullish,,0.350592,Bullish,20230322T113000
A Bull Market Is Coming: 2 Reasons to Buy Disney Stock Before It's Too Late,https://www.fool.com/investing/2023/03/22/a-bull-market-is-coming-2-reasons-to-buy-disney-st/,This global entertainment giant may not stay down for long.,0.087375,Neutral,,0.114541,Neutral,20230322T091000
Anheuser-Busch is launching an entertainment division with help from Oscar-winning producer Michael Sugar in a push to reach consumers who don't watch ads,https://www.businessinsider.com/anheuser-busch-launches-filmed-entertainment-studio-hollywood-michael-sugar-2023-3,Anheuser-Busch Launches Filmed Entertainment Studio With ... - Business Insider ...,0.360224,Bullish,,0.127542,Neutral,20230322T090000
Angry Birds maker Rovio and Playtika end talks,https://www.reuters.com/markets/deals/angry-birds-maker-rovio-says-talks-with-playtika-have-ended-2023-03-22/,"COPENHAGEN, March 22 ( Reuters ) - Rovio ( ROVIO.HE ) said on Wednesday talks had ended with Playtika over a preliminary bid for the Finnish game maker but it was still in talks with other potential buyers.",0.294378,Somewhat-Bullish,,0.499316,Bullish,20230322T084200
Companies Face Another Packed Year of Sustainability Shareholder Votes,https://www.wsj.com/articles/companies-face-another-packed-year-of-sustainability-shareholder-votes-94c2c8bb,Proposals on social issues have waned slightly but continue to be the most popular while climate action ones are on the rise.,0.109708,Neutral,,-0.002005,Neutral,20230322T050000
US companies including Netflix and Boeing join 'biggest' business mission to Vietnam | Business,https://www.cnn.com/2023/03/21/business/us-asean-business-council-vietnam-intl-hnk/index.html,US companies including Netflix and Boeing join 'biggest' business mission to Vietnam ...,0.104038,Neutral,,-0.054038,Neutral,20230322T011200
"A couch, animal skulls, and more items from the Murdaugh family's estate are up for auction",https://africa.businessinsider.com/lifestyle/a-couch-animal-skulls-and-more-items-from-the-murdaugh-familys-estate-are-up-for/4eh66n9,"A couch, animal skulls, and more items from the Murdaugh family's ... - Business Insider Africa ...",-0.138187,Neutral,,-0.123024,Neutral,20230321T220134
Netflix  ( NFLX )  Gains But Lags Market: What You Should Know,https://www.zacks.com/stock/news/2068713/netflix-nflx-gains-but-lags-market-what-you-should-know,"Netflix (NFLX) closed the most recent trading day at $305.79, moving +0.22% from the previous trading session.",0.120404,Neutral,,0.260385,Somewhat-Bullish,20230321T214523
"Netflix Gearing Up For Gaming With 40 New Mysterious Video Games In 2023 - Netflix  ( NASDAQ:NFLX ) , Ubisoft  ( OTC:UBSFF ) ",https://www.benzinga.com/general/entertainment/23/03/31443264/netflix-gearing-up-for-gaming-with-40-new-mysterious-video-games-in-2023,"During a recent press event, Netflix NFLX announced its plans to release 40 new video games throughout the remainder of 2023.",0.163753,Somewhat-Bullish,,0.343077,Somewhat-Bullish,20230321T201217
Five Investment Strategies to Focus on in 2023,https://www.kiplinger.com/investing/investment-strategies-to-focus-on-in-2023,Editor's note: This is the final part of a three-part series about what the economy and markets could look like this year. Part one was Will Rising Interest Rates Lead to Soft Landing or Recession? And part two was What the Markets' New Tailwinds Could Look Like in 2023.,0.08534,Neutral,,0.049119,Neutral,20230321T194502
"Gwyneth Paltrow In Court For $300,000 Ski Accident Trial",https://www.forbes.com/sites/marisadellatto/2023/03/21/gwyneth-paltrow-facing-300000-trial-over-ski-accident/,"Paltrow and another skier collided on a mountain in 2016-but they disagree on who caused the accident, which allegedly left the other skier with ""serious injuries."" ...",-0.124786,Neutral,,0.073793,Neutral,20230321T191837
Technology stocks like Microsoft and Apple are outperforming the S&P 500 by the widest margin in years,https://www.marketwatch.com/story/technology-stocks-like-microsoft-and-apple-are-outperforming-the-s-p-500-by-the-widest-margin-in-years-a8d384b7,"Megacap technology stocks like Amazon.com Inc., Microsoft Corp. and Apple Inc. have outperformed the broader market by the widest margin in years following the collapse of Silicon Valley Bank and two other U.S. lenders.",0.185488,Somewhat-Bullish,,-0.067288,Neutral,20230321T191600
Netflix Analyst Says TikTok Is The Worry - And Billions In Cash Are On The Line - Netflix  ( NASDAQ:NFLX ) ,https://www.benzinga.com/news/23/03/31441699/netflix-analyst-says-tiktok-is-the-worry-and-billions-in-cash-are-on-the-line,Benchmark analyst Matthew Harrigan reiterates that Netflix Inc NFLX has a Sell and a $250 price target. Harrigan remains cautious on Netflix even as stock price action remains choppy despite Sunday's Bloomberg report indicating its ad-supported service has gained approximately one million active ...,0.097649,Neutral,,-0.004052,Neutral,20230321T184834
"TASTE AWARDS Winners, Honorees & Celebrities Celebrated at Awards Show in Beverly Hills",https://www.benzinga.com/pressreleases/23/03/n31444379/taste-awards-winners-honorees-celebrities-celebrated-at-awards-show-in-beverly-hills,"LOS ANGELES and SAN FRANCISCO, March 21, 2023 /PRNewswire-PRWeb/ -- The 14th Annual TASTE AWARDS Red Carpet Awards Show, Reception Ceremony, and After Party took place on March 13th at the Writers Guild Theater in Beverly Hills, and included well-known celebrities such as Al Roker and Lidia ...",0.551216,Bullish,,0.140207,Neutral,20230321T174000
Caden Launches Flagship Mobile App Creating World's First Open Personal Data Economy,https://www.benzinga.com/pressreleases/23/03/g31443484/caden-launches-flagship-mobile-app-creating-worlds-first-open-personal-data-economy,"NEW YORK, March 21, 2023 ( GLOBE NEWSWIRE ) -- Caden, the first human-centered data company, has debuted the launch of its Open Data platform, which puts users firmly in the middle of the trillion-dollar personal data marketplace, empowering them to control their first-party data and make money ...",0.307217,Somewhat-Bullish,,0.227,Somewhat-Bullish,20230321T165701
Netflix's  ( NFLX )  Expanding Games Portfolio Aids Prospects,https://www.zacks.com/stock/news/2068672/netflixs-nflx-expanding-games-portfolio-aids-prospects,Netflix (NFLX) is expanding its mobile games portfolio with 40 new games slated to be released this year and 70 in the development pipeline.,0.206983,Somewhat-Bullish,,0.306424,Somewhat-Bullish,20230321T163400
Warner Bros. Discovery  ( WBD )  Announces Currency Providers,https://www.zacks.com/stock/news/2068645/warner-bros-discovery-wbd-announces-currency-providers,Warner Bros. Discovery (WBD) announces Comscore and VideoAmp as currency providers for the 2023-2024 upfront season.,0.114257,Neutral,,0.048342,Neutral,20230321T160300
TikTok Says Half Of Americans Use Site As Ban Threat Looms,https://www.barrons.com/news/tiktok-says-half-of-americans-use-site-as-ban-threat-looms-9b241e2b,TikTok CEO Shou Zi Chew said Tuesday that US user numbers had soared to 150 million -- almost half the total population -- as he prepared to fight at US Congress for the Chinese owned site's future.,0.238682,Somewhat-Bullish,,0.102934,Neutral,20230321T160047
PatPat and Care Bears™ collaborate again to launch new clothing collection inspired by the magical world of Care-a-Lot,https://www.benzinga.com/pressreleases/23/03/g31442295/patpat-and-care-bears-collaborate-again-to-launch-new-clothing-collection-inspired-by-the-magical-,"MOUNTAIN VIEW, March 21, 2023 ( GLOBE NEWSWIRE ) -- PatPat, a global leading children's apparel e-commerce brand, has teamed up again with Care Bears™, the beloved children's brand, to launch the latest PatPat x Care Bears™ collection for babies.",0.564855,Bullish,,0.293986,Somewhat-Bullish,20230321T160000
Netflix Ad Supported Tier Is Getting Traction,https://www.forbes.com/sites/bradadgate/2023/03/21/netflix-ad-supported-tier-is-getting-traction/,"Six months after Netflix debuted its ad supported tier, the streaming giant has been improving their ad sales capabilities as their first TV upfront nears.",0.1456,Neutral,,0.245162,Somewhat-Bullish,20230321T153059
7 real-world cloud computing examples to know,https://cointelegraph.com/news/7-real-world-cloud-computing-examples-to-know,"From streaming videos to cloud storage solutions, cloud computing has become an integral part of our everyday lives.",0.043074,Neutral,,0.061201,Neutral,20230321T140700
Adam Sandler defended Chris Rock when a red-carpet reporter asked if his jokes about Will Smith's Oscars slap went too far,https://africa.businessinsider.com/celebrity/adam-sandler-defended-chris-rock-when-a-red-carpet-reporter-asked-if-his-jokes-about/b3p2set,Adam Sandler defended Chris Rock when a red-carpet reporter ... - Business Insider Africa ...,0.422835,Bullish,,0.148106,Neutral,20230321T134654
'Shadow And Bone' Season 3 And 'Six Of Crows' Spin-Off Depends On Season 2,https://www.forbes.com/sites/paultassi/2023/03/21/shadow-and-bone-season-3-and-six-of-crows-spin-off-depends-on-season-2/,"At least so far, Shadow and Bone season 2 is performing quite well on Netflix, unseating the second half of You season 4 for the top spot on the service, and staying there since its debut last Thursday. Its reign has lasted all weekend, and it seems to be doing great.",0.262818,Somewhat-Bullish,,0.362063,Bullish,20230321T134324
AdTech platform Integral Ad Science partners with Netflix for its Ad verification program | The Financial Express,https://www.financialexpress.com/brandwagon/adtech-platform-integral-ad-science-partners-with-netflix-for-its-ad-verification-program/3017936/,AdTech platform Integral Ad Science partners with Netflix for its Ad ... The Financial Express ...,0.38365,Bullish,,0.516047,Bullish,20230321T132356
How TikTok broke the ad business,https://www.economist.com/business/2023/03/21/how-tiktok-broke-the-ad-business,"Whether or not it is banned, the app has forced its rivals to adopt a less lucrative model ...",0.066329,Neutral,,0.044614,Neutral,20230321T124741
How TikTok broke social media,https://www.economist.com/business/2023/03/21/how-tiktok-broke-social-media,"Whether or not it is banned, the app has forced its rivals to adopt a less lucrative model ...",0.066329,Neutral,,0.044614,Neutral,20230321T124741
"Afritalent Agency Presents Nollywood Blockbuster ""Kanaani"" in Partnership with Tola Olatunji Films",https://www.benzinga.com/pressreleases/23/03/r31436470/afritalent-agency-presents-nollywood-blockbuster-kanaani-in-partnership-with-tola-olatunji-films,"Los Angeles, CA March 21, 2023 -- ( PR.com ) -- Afritalent Agency partners with Tola Olatunji Films to present the red carpet screening of the Nollywood blockbuster ""Kanaani"" in Hollywood. Tola Olatunji wrote, directed, and produced ""Kanaani"".",0.163435,Somewhat-Bullish,,0.077275,Neutral,20230321T120820
Still A Smash: 'Ted Lasso' Season 3 Premiere Sets Viewership Record,https://www.forbes.com/sites/tonifitzgerald/2023/03/21/still-a-smash-ted-lasso-season-3-premiere-sets-viewership-record/,"The debut of the new season on AppleTV+ soared by 60% compared to season 2's first episode, becoming most-watched show on the streamer in a year.",0.258075,Somewhat-Bullish,,0.24313,Somewhat-Bullish,20230321T120000
Nasdaq Bear Market: 2 Top Growth Stocks Down 55% and 87% to Buy Before They Rebound,https://www.fool.com/investing/2023/03/21/nasdaq-bear-market-2-top-growth-stocks-to-buy-now/,"Despite recent price declines, the future still looks bright for these magnificent growth stocks.",0.349335,Somewhat-Bullish,,0.151476,Somewhat-Bullish,20230321T114500
"App Science releases 2023 U.S Audience Trends Report Highlighting Diverse Audiences and CTV, Mobile Interests - Sabio Hldgs  ( OTC:SABOF ) ",https://www.benzinga.com/pressreleases/23/03/n31435514/app-science-releases-2023-u-s-audience-trends-report-highlighting-diverse-audiences-and-ctv-mobile,"Insights into disparities in SVOD/AVOD affinity and behavior for marketers TORONTO, March 21, 2023 /CNW/ -- Sabio Holdings Inc.",0.247871,Somewhat-Bullish,,0.09076,Neutral,20230321T113000
"App Science releases 2023 U.S Audience Trends Report Highlighting Diverse Audiences and CTV, Mobile Interests - Sabio Hldgs  ( OTC:SABOF ) ",https://www.benzinga.com/pressreleases/23/03/n31435508/app-science-releases-2023-u-s-audience-trends-report-highlighting-diverse-audiences-and-ctv-mobile,"Insights into disparities in SVOD/AVOD affinity and behavior for marketers TORONTO, March 21, 2023 /PRNewswire/ -- Sabio Holdings Inc.",0.247871,Somewhat-Bullish,,0.09076,Neutral,20230321T113000
"App Science releases 2023 U.S Audience Trends Report Highlighting Diverse Audiences and CTV, Mobile Interests",https://www.prnewswire.com/news-releases/app-science-releases-2023-us-audience-trends-report-highlighting-diverse-audiences-and-ctv-mobile-interests-301776923.html,App Science releases 2023 U.S Audience Trends Report ... PR ...,0.254539,Somewhat-Bullish,,0.090663,Neutral,20230321T113000
"App Science releases 2023 U.S Audience Trends Report Highlighting Diverse Audiences and CTV, Mobile Interests",https://www.newswire.ca/news-releases/app-science-releases-2023-u-s-audience-trends-report-highlighting-diverse-audiences-and-ctv-mobile-interests-874413472.html,App Science releases 2023 U.S Audience Trends Report ... Canada ...,0.263339,Somewhat-Bullish,,0.090393,Neutral,20230321T113000
News Exclusive | Netflix Bets Big on 'The Electric State' as It Seeks to Build Franchises,https://www.wsj.com/articles/netflix-bets-big-on-the-electric-state-as-it-seeks-to-build-franchises-385eae06,"The streaming company is spending big on a coming science-fiction movie from the filmmaking team behind ""Avengers: Endgame."" ...",0.095572,Neutral,,0.157925,Somewhat-Bullish,20230321T112800
"In a bid to counter rival Jio, Airtel introduces new 'postpaid family plan'",https://www.business-standard.com/article/companies/in-a-bid-to-counter-rival-jio-airtel-introduces-new-postpaid-family-plan-123032100574_1.html,"Airtel is offering its ""exclusive"" Airtel Black postpaid service, which brings DTH, broadband, landline, and cellular services under one umbrella ...",0.189368,Somewhat-Bullish,,0.16385,Somewhat-Bullish,20230321T093500
"Inside the demise of Vice, from turning away a $3.5 billion Disney offer to a 'painful' downward spiral that has the media giant scrambling for a buyer",https://www.businessinsider.com/inside-demise-vice-media-disney-sale-bankruptcy-shane-smith-2023-3,"Inside the Demise of Vice, Now Scrambling for a Sale As It Owes ... - Business Insider ...",-0.048574,Neutral,,0.035647,Neutral,20230321T090000
"Netflix to bring 40 more games this year, 70 titles in development",https://www.business-standard.com/article/technology/netflix-to-bring-40-more-games-this-year-70-titles-in-development-123032100478_1.html,"Streaming giant Netflix has announced that it will bring 40 more games later this year, and also 70 titles are in development with its partners. ""That's in addition to the 16 games currently being developed by our in-house game studios,"" the company said in a statement.",0.317074,Somewhat-Bullish,,0.569983,Bullish,20230321T081600
Bharti Airtel rolls out family plans starting Rs 599 to increase postpaid user base,https://www.moneycontrol.com/news/business/bharti-airtel-rolls-out-family-plans-starting-rs-599-to-increase-postpaid-user-base-10282851.html,"The new family plans uploaded on the company website are in the range of Rs 599 to Rs 1,499 per month, while Black family plans, that bundles DTH and fixed broadband service, are in the range of Rs 799 to Rs 2,299 per month.",0.171094,Somewhat-Bullish,,0.079145,Neutral,20230321T031809
Hollywood braces for potential strike as writers begin high-stakes talks with studios | Business,https://www.cnn.com/2023/03/20/media/wga-hollywood-reliable-sources/index.html,Hollywood braces for potential strike as writers begin high-stakes ... ...,0.242553,Somewhat-Bullish,,0.0,Neutral,20230321T021600
"After unlimited 5G offer, Airtel takes on Jio with new postpaid family plan | The Financial Express",https://www.financialexpress.com/life/technology-after-unlimited-5g-offer-airtel-takes-on-jio-with-new-postpaid-family-plan-3016881/,"After unlimited 5G offer, Airtel takes on Jio with new postpaid family ... The Financial Express ...",0.195572,Somewhat-Bullish,,0.101082,Neutral,20230320T231043
"Meet Jamin Jamming, A Celebrity Real Estate Advisor By Day, Comedian By Night",https://www.benzinga.com/general/entertainment/23/03/31429511/meet-jamin-jamming-a-celebrity-real-estate-advisor-by-day-comedian-by-night,Making your way into the circles of the rich and famous is easier than you think says Serhant celebrity real estate advisor Jamin Lin.,0.358862,Bullish,,0.313872,Somewhat-Bullish,20230320T225748
