title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published
"Emirates boss forecasts resilient demand, no hit from new airlines",https://www.reuters.com/business/aerospace-defense/emirates-boss-forecasts-resilient-demand-no-hit-new-airlines-2023-05-02/,"DUBAI, May 2 ( Reuters ) - Emirates Airline ( EMIRA.UL ) President Tim Clark said on Tuesday that new Saudi airlines and the expansion of regional competitors will not affect the Dubai-based carrier, adding that he sees resilient demand, especially for leisure travel.",0.185281,Somewhat-Bullish,,0.093233,Neutral,20230502T104900
General Electric Continues to Silence the Doubters,https://www.fool.com/investing/2023/05/02/general-electric-continues-to-silence-the-doubters/,The industrial giant is making progress on its breakup plan.,0.420203,Bullish,,0.040047,Neutral,20230502T094200
The Mexican government just sold its $218 million Boeing 787 private jet its president refused to use - see inside the plane,https://www.businessinsider.com/boeing-787-private-jet-mexico-sold-2023-5,See Inside the $218 Million Boeing 787 Private Jet Mexico Just Sold - Business Insider ...,0.037912,Neutral,,0.146942,Neutral,20230502T090000
Alan Joyce to step aside after 15 years as Qantas CEO,https://www.reuters.com/business/aerospace-defense/alan-joyce-step-aside-after-15-years-qantas-ceo-2023-05-02/,"SYDNEY, May 2 ( Reuters ) - Australia's flagship carrier, Qantas Airways Ltd ( QAN.AX ) , said on Tuesday that long-serving CEO Alan Joyce would step aside in November, and named Vanessa Hudson as its next chief executive officer.",-0.048401,Neutral,,0.0,Neutral,20230502T050222
Air Lease says aircraft delivery delays to persist for years,https://www.reuters.com/business/aerospace-defense/air-lease-says-aircraft-delivery-delays-persist-years-2023-05-01/,"May 1 ( Reuters ) - Air Lease Corp ( AL.N ) said on Monday it expects delivery delays from Boeing Co ( BA.N ) and Airbus SE ( AIR.PA ) to persist for several years, adding to the headaches of the aerospace industry amid a faster-than-expected recovery in travel.",0.026448,Neutral,,-0.012136,Neutral,20230501T222858
"HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages Spirit AeroSystems  ( SPR )  Investors with Substantial Losses to Contact Firm's Attorneys, Firm Investigating Possible Securities Law Violations - Spirit AeroSystems Hldgs  ( NYSE:SPR ) ",https://www.benzinga.com/pressreleases/23/05/g32138965/hagens-berman-national-trial-attorneys-encourages-spirit-aerosystems-spr-investors-with-substantia,"SAN FRANCISCO, May 01, 2023 ( GLOBE NEWSWIRE ) -- Hagens Berman urges Spirit AeroSystems Holdings, Inc. SPR investors who suffered substantial losses submit your losses now. Visit: www.hbsslaw.com/investor-fraud/SPR Contact An Attorney Now: SPR@hbsslaw.com 844-916-0895",0.03906,Neutral,,0.050949,Neutral,20230501T220246
Boeing Unusual Options Activity For May 01 - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/options/23/05/32128093/boeing-unusual-options-activity-for-may-01,"Someone with a lot of money to spend has taken a bearish stance on Boeing BA. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",0.136577,Neutral,,0.066997,Neutral,20230501T171546
"Gol Linhas  ( GOL )  Q1 Earnings Beat Estimates, Revenues Miss",https://www.zacks.com/stock/news/2087540/gol-linhas-gol-q1-earnings-beat-estimates-revenues-miss,Gol Linhas (GOL) first-quarter 2023 earnings and revenues surge year over year.,0.009601,Neutral,,0.0,Neutral,20230501T145600
WestJet Group completes acquisition of Sunwing,https://www.newswire.ca/news-releases/westjet-group-completes-acquisition-of-sunwing-803722009.html,"Transaction signals bright future for WestJet Group's ambitious growth strategy and creates new opportunities for leisure and sun travel across Canada WestJet Group and Sunwing to maintain independent operations, while working collaboratively to combine complementary strategies for a gradual and ...",0.434111,Bullish,,0.194921,Somewhat-Bullish,20230501T140000
Boeing Burns Cash and Loses Money. Here's Why Investors Are Still Buying.,https://www.fool.com/investing/2023/05/01/boeing-burns-cash-loses-money-but-investors-buy/,Boeing just gave investors 5 billion reasons to be bullish about Boeing stock in 2023.,0.169433,Somewhat-Bullish,,0.360773,Bullish,20230501T135500
Boeing Burns Cash and Loses Money. Here's Why Investors Are Still Buying.,https://moneymorning.com/investing/boeing-burns-cash-and-loses-money-heres-why-investors-are-still-buying/,"If you're a Boeing ( NYSE: BA ) investor, I come today bearing good news and bad news. The good news is that Boeing reported its first-quarter financial results on Wednesday, its sales came in ahead of expectations at $17.9 billion, and its stock inched up 0.4% in response.",0.161272,Somewhat-Bullish,,0.389613,Bullish,20230501T135500
"The top 10 buzziest companies Gen Z wants to work for-none of them are in Big Tech, says new report",https://www.cnbc.com/2023/05/01/top-10-buzziest-companies-gen-z-wants-to-work-fornone-are-big-tech.html,"Search interest for major tech brands is down 15% compared to the class of 2022, while applications are up for jobs in retail, finance and manufacturing.",0.254721,Somewhat-Bullish,,0.067265,Neutral,20230501T130823
Cathay Pacific Marks 40 Years in the Americas,https://www.prnewswire.com/news-releases/cathay-pacific-marks-40-years-in-the-americas-301811684.html,Airline's 2023 focus is rebuilding network and connectivity at its Hong Kong hub,0.25756,Somewhat-Bullish,,0.121724,Neutral,20230501T120000
Cathay Pacific Marks 40 Years in the Americas,https://www.newswire.ca/news-releases/cathay-pacific-marks-40-years-in-the-americas-844682179.html,Airline's 2023 focus is rebuilding network and connectivity at its Hong Kong hub,0.25756,Somewhat-Bullish,,0.121724,Neutral,20230501T120000
Friend-Shoring Means You Have To Worry About The Health Of Your Friends,https://www.forbes.com/sites/willyshih/2023/05/01/friend-shoring-means-you-have-to-worry-about-the-health-of-your-friends/,"Friend-shoring refers to sourcing from geopolitical allies, including countries like Japan and Korea. But a blind spot for many American policymakers is the health of those industries in friendly countries. If they get squeezed, this is a problem.",0.028763,Neutral,,0.017795,Neutral,20230501T110356
Boeing looks to sell at least 150 737 Max jets to Riyadh Air - Bloomberg News,https://www.reuters.com/business/aerospace-defense/boeing-looks-sell-least-150-737-max-jets-riyadh-air-bloomberg-news-2023-05-28/,Boeing looks to sell at least 150 737 Max jets to Riyadh Air ... ...,0.156267,Somewhat-Bullish,,0.383118,Bullish,20230528T190300
China's first home-built passenger jet makes inaugural flight,https://www.aljazeera.com/economy/2023/5/28/chinas-first-home-built-passenger-jet-makes-inaugural-flight,"The C919 commercial plane flew from Shanghai to Beijing as China seeks to compete with Airbus and Boeing. China's first domestically produced passenger jet has completed its maiden commercial flight, marking a milestone in the nation's decades-long effort to compete with Western rivals in the air.",0.095854,Neutral,,-0.041703,Neutral,20230528T101559
China's 1st domestically made passenger plane completes maiden commercial flight,https://apnews.com/article/china-comac-c919-first-commercial-flight-6c2208ac5f1ed13e18a5b311f4d8e1ad,China's 1st domestically made passenger plane completes maiden ... The Associated Press ...,0.032369,Neutral,,0.072219,Neutral,20230528T071919
Top Asian News 8:27 a.m. GMT,https://apnews.com/article/asia-efe777f218e6a82524349749b8df9d2e,Modi opponents boycott opening of new parliament building as PM reshapes India's power corridor,-0.173997,Somewhat-Bearish,,-0.005001,Neutral,20230528T051104
"China's answer to Boeing and Airbus, the C919, takes first commercial flight",https://www.cnn.com/travel/article/china-eastern-c919-first-commercial-flight-intl-hnk/index.html,"China's first large homegrown passenger jet made its inaugural commercial flight on Sunday, flying from Shanghai to Beijing, Chinese state news agency Xinhua reported. Flying as China Eastern Airlines flight MU9191, the new narrow-body C919 plane left Shanghai at 10:45 a.m. local time for a 2 ...",0.043767,Neutral,,0.0,Neutral,20230528T044700
"China's answer to Boeing and Airbus, the C919, takes first commercial flight",https://edition.cnn.com/travel/article/china-eastern-c919-first-commercial-flight-intl-hnk/index.html,"China's first large homegrown passenger jet made its inaugural commercial flight on Sunday, flying from Shanghai to Beijing, Chinese state news agency Xinhua reported. Flying as China Eastern Airlines flight MU9191, the new narrow-body C919 plane left Shanghai at 10:32 a.m. local time.",0.103634,Neutral,,0.0,Neutral,20230528T044700
China's First Homegrown Passenger Jet Makes Maiden Commercial Flight,https://www.barrons.com/news/china-s-first-homegrown-passenger-jet-makes-maiden-commercial-flight-92e5fd89,"China's first domestically produced passenger jet made its maiden commercial flight on Sunday, a milestone event in the nation's decades-long effort to compete with Western rivals in the air.",0.141715,Neutral,,0.042356,Neutral,20230528T030055
"SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Spirit AeroSystems Holdings, Inc. - SPR",https://www.benzinga.com/pressreleases/23/05/g32608876/shareholder-alert-pomerantz-law-firm-investigates-claims-on-behalf-of-investors-of-spirit-aerosyst,"NEW YORK, May 27, 2023 ( GLOBE NEWSWIRE ) -- Pomerantz LLP is investigating claims on behalf of investors of Spirit AeroSystems Holdings, Inc. ( ""Spirit"" or the ""Company"" ) SPR. Such investors are advised to contact Robert S. Willoughby at newaction@pomlaw.com or 888-476-6529, ext. 7980.",0.041342,Neutral,,0.036325,Neutral,20230528T005622
Rolls Royce says no decisions yet about workforce change after report of cuts,https://www.reuters.com/business/autos-transportation/rolls-royce-says-no-decisions-yet-about-workforce-change-newspaper-says-cuts-2023-05-27/,Rolls Royce says no decisions yet about workforce change after ... ...,-0.026226,Neutral,,-0.153783,Somewhat-Bearish,20230527T203800
"GMR Airports Infrastructure posts Q4FY23 loss at Rs 441.47 crore, revenue up 47.6% | The Financial Express",https://www.financialexpress.com/industry/gmr-airports-infrastructure-posts-q4fy23-loss-at-rs-441-47-crore-revenue-up-476/3104449/,GMR Airports Infrastructure posts Q4FY23 loss at Rs 441.47 crore ... The Financial Express ...,0.092086,Neutral,,0.050136,Neutral,20230527T184823
"ROSEN, A LEADING LAW FIRM, Encourages Spirit AeroSystems Holdings Inc. Investors with Losses to Secure Counsel Before Important Deadline in Securities Class Action - SPR - Spirit AeroSystems Hldgs  ( NYSE:SPR ) ",https://www.benzinga.com/pressreleases/23/05/g32608480/rosen-a-leading-law-firm-encourages-spirit-aerosystems-holdings-inc-investors-with-losses-to-secur,"NEW YORK, May 27, 2023 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Spirit AeroSystems Holdings, Inc. SPR between April 8, 2020 and April 13, 2023, both dates inclusive ( the ""Class Period"" ) , of the important July 3, 2023 lead ...",0.157414,Somewhat-Bullish,,-0.048929,Neutral,20230527T183700
Airlines are bracing for a busy summer travel season - here's what to expect,https://www.marketwatch.com/story/airlines-are-bracing-for-a-busy-summer-travel-season-heres-what-to-expect-34bb7182,"U.S. airlines are preparing for a travel surge this summer, hoping for a smoother season after last summer was marred by delays, pilot shortages and rising fuel prices.",-0.02388,Neutral,,-0.157103,Somewhat-Bearish,20230527T152100
Who Will Build America's Next Great Fighter Jet?,https://www.fool.com/investing/2023/05/27/who-will-build-americas-next-great-fighter-jet/,"When betting on NGAD, investors face a huge risk: the price tag.",0.118853,Neutral,,0.118727,Neutral,20230527T090500
US core capital goods orders unexpectedly rebound in April,https://www.reuters.com/markets/us/us-core-capital-goods-orders-unexpectedly-rebound-april-2023-05-26/,"WASHINGTON, May 26 ( Reuters ) - New orders for key U.S.-manufactured capital goods unexpectedly rebounded in April, raising cautious optimism that business spending on equipment could recover in the second quarter after recent back-to-back declines.",-0.101177,Neutral,,-0.122573,Neutral,20230526T131500
Futures Rise Ahead Of Key Inflation Data,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-inflation-data-ulta-stock-dives-on-sales-miss/,"Dow Jones futures rose Friday morning ahead key inflation data, with the impending release of the PCE price index. Ulta Beauty ( ULTA ) dived after missing Wall Street's sales estimates in its latest quarter. Due out at 8:30 a.m.",0.180518,Somewhat-Bullish,,0.120928,Neutral,20230526T121600
China's C919 airplane to make first commercial flight,https://www.cnn.com/travel/article/china-eastern-c919-first-flight-intl-hnk/index.html,China's C919 passenger jet to make first commercial flight ...,0.023025,Neutral,,0.0,Neutral,20230526T112800
China's C919 airplane to make first commercial flight,https://edition.cnn.com/travel/article/china-eastern-c919-first-flight-intl-hnk/index.html,China's C919 passenger jet to make first commercial flight CNN International ...,0.023025,Neutral,,0.0,Neutral,20230526T112800
Donald Trump is selling his other private jet now Trump Force One is back in the air,https://www.businessinsider.com/donald-trump-selling-other-private-jet-cessna-citation-2023-5,Donald Trump Is Selling His Other Private Jet That Only Seats 9 ... - Business Insider ...,0.163093,Somewhat-Bullish,,0.135297,Neutral,20230526T101500
Air India's plane to Vancouver suffers technical problem; returns to Delhi,https://www.business-standard.com/india-news/air-india-s-plane-to-vancouver-suffers-technical-problem-returns-to-delhi-123052600452_1.html,Air India's plane to Vancouver suffers technical problem. returns to ... Business Standard ...,0.068285,Neutral,,0.440957,Bullish,20230526T092835
"Space Race: Virgin Galactic, SpaceX, Blue Origin back at it",https://www.foxbusiness.com/technology/space-race-virgin-galactic-spacex-blue-origin-back-at-it,"Virgin Galactic's launch on Thursday went off without a hitch, the latest big move from one of the three major billionaire-backed players in the increasingly-hot space race. SpaceX, run by tech CEO Elon Musk, and Blue Origin, founded by Amazon founder Jeff Bezos, have also had their own ...",0.085995,Neutral,,0.0,Neutral,20230526T090539
Travel Industry Looks To Chinese Tourists To Cap Post-Covid Rebound,https://www.barrons.com/news/travel-industry-looks-to-chinese-tourists-to-cap-post-covid-rebound-2c6bc321,"The return of Chinese tourists to destinations worldwide will top off a spectacular post-coronavirus global tourism revival this year, according to industry leaders. Jet makers, airline executives and hotel tycoons at this week's Qatar Economic Forum spoke of an apparently insatiable demand for ...",0.083783,Neutral,,-0.177916,Somewhat-Bearish,20230526T074710
China Eastern set to operate C919's first commercial flight on Sunday,https://www.reuters.com/business/aerospace-defense/china-eastern-set-operate-c919s-first-commercial-flight-sunday-2023-05-26/,"BEIJING, May 26 ( Reuters ) - China Eastern Airlines, the initial customer for the country's homegrown narrow-body jet C919, will launch the plane's first commercial flight on Sunday, the carrier's app showed on Friday. The C919 flight will take off as flight number MU9191 at 10:45 a.m.",-0.013927,Neutral,,-0.036695,Neutral,20230526T025400
United States Aerospace & Defense Primes Strategy Dossier 2023-2027,https://www.prnewswire.com/news-releases/united-states-aerospace--defense-primes-strategy-dossier-2023-2027-301834731.html,United States Aerospace & Defense Primes Strategy Dossier 2023 ... PR ...,0.19513,Somewhat-Bullish,,0.120162,Neutral,20230525T223000
"Amazon's air cargo head changes jobs, will now oversee workplace safety unit",https://www.cnbc.com/2023/05/25/amazons-air-cargo-head-will-now-oversee-workplace-safety-unit.html,"Sarah Rhoads, who joined Amazon in 2017, has become one of Amazon's top logistics executives and helped to rapidly expand its air cargo arm.",0.165466,Somewhat-Bullish,,0.126007,Neutral,20230525T221001
"Nvidia's market capitalization gain on Thursday is bigger than all of Disney, Netflix, Boeing or Nike",https://www.marketwatch.com/story/nvidias-market-capitalization-gain-on-thursday-is-bigger-than-all-of-disney-netflix-boeing-or-nike-1301640,The graphic-chip maker's stock market jump was greater than the entire market capitalization of Wall Street titans Goldman Sachs and Blackstone Group.,0.09998,Neutral,,-0.005154,Neutral,20230525T204500
"Can Ryanair Stock Fly Above Resistance Levels, What Earnings Show - Ryanair Holdings  ( NASDAQ:RYAAY ) ",https://www.benzinga.com/news/earnings/23/05/32533381/can-ryanair-stock-fly-above-resistance-levels-what-earnings-show,"Ryanair RYAAY shares are trading relatively flat during the trading session on Monday morning. as the company releases its fiscal year 2023 results to the public, some investors may be taking a breather before deciding the direction of the company and the stock as a result.",0.214129,Somewhat-Bullish,,0.056616,Neutral,20230525T194621
Avelo Airlines Stands with Taco Bell in the Epic Quest to Liberate 'Taco Tuesday',https://markets.businessinsider.com/news/stocks/avelo-airlines-stands-with-taco-bell-in-the-epic-quest-to-liberate-taco-tuesday-1032352619,"Avelo Airlines Stands with Taco Bell in the Epic Quest to Liberate ""Taco Tuesday"" ...",0.424115,Bullish,,0.114629,Neutral,20230525T180700
Stratolaunch Expands Fleet with Virgin Orbit's Modified Boeing 747,https://www.prnewswire.com/news-releases/stratolaunch-expands-fleet-with-virgin-orbits-modified-boeing-747-301834904.html,"Builds on Company's Mission to Deliver Routine and Accessible Hypersonic Testing MOJAVE, Calif., May 25, 2023 /PRNewswire/ -- Stratolaunch, LLC ( ""Stratolaunch"" ) today announced that it has received approval from the U.S.",0.230172,Somewhat-Bullish,,-0.007582,Neutral,20230525T154800
"Boeing starts deliveries of reworked 737 jets, flags cash flow goal pressure | The Financial Express",https://www.financialexpress.com/business/airlines-aviation-boeing-starts-deliveries-of-reworked-737-jets-flags-cash-flow-goal-pressure-3102259/,"Boeing starts deliveries of reworked 737 jets, flags cash flow goal ... The Financial Express ...",-0.151676,Somewhat-Bearish,,-0.112072,Neutral,20230525T150127
Boeing says top end of 2023 cash flow goal 'bit pressured',https://www.reuters.com/business/aerospace-defense/boeing-says-top-end-2023-cash-flow-goal-bit-pressured-2023-05-25/,"May 25 ( Reuters ) - Boeing Co's ( BA.N ) finance chief said on Thursday the top end of its full-year free cash flow forecast was a ""bit pressured"", in part due to supply-chain problems at its ailing defense business.",-0.215514,Somewhat-Bearish,,-0.437331,Bearish,20230525T141500
Boeing's Battle With 200 - Is The Sky's Limit On The Horizon Or Is There Turbulence Looming Ahead? - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/23/05/32574957/boeings-battle-with-200-is-the-skys-limit-on-the-horizon-or-is-there-turbulence-looming-ahead,"Boeing's recent 737 Max issues led to a swift 6.6% stock price decline. Despite the setback, Boeing's stock has gained over 3% year-to-date. Boeing Co BA multinational corporation has had a turbulent month following issues with their 737 Max planes.",0.049083,Neutral,,-0.453629,Bearish,20230525T135516
A budget Canadian airline had 4 of its planes repossessed. Its CEO is blaming a conspiracy.,https://www.businessinsider.com/flair-airlines-planes-repossessed-ceo-blames-conspiracy-2023-5,Flair Airlines CEO Blames 'Conspiracy' for Plane Seizures - Business Insider ...,-0.153337,Somewhat-Bearish,,-0.060016,Neutral,20230525T130100
"Futures Mixed Of Jobless Claims, GDP; Nvidia Soars On AI Chip Demand",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-jobless-claims-gdp-nvidia-stock-ai-chip-demand/,"Futures Mixed Of Jobless Claims, GDP. Nvidia Soars On AI Chip ... Investor's Business Daily ...",0.069812,Neutral,,0.110513,Neutral,20230525T121600
2 Top Stocks Down 53% to Buy Right Now,https://www.fool.com/investing/2023/05/25/2-top-stocks-down-53-to-buy-right-now/,These two industrial giants are working hard to fix their problems and boost shareholder returns.,0.084052,Neutral,,0.173155,Somewhat-Bullish,20230525T110300
Should You Invest in the iShares U.S. Aerospace & Defense ETF  ( ITA ) ?,https://www.zacks.com/stock/news/2099427/should-you-invest-in-the-ishares-us-aerospace-defense-etf-ita,Sector ETF report for ITA ...,0.214327,Somewhat-Bullish,,0.071297,Neutral,20230525T102009
Airbus wins Italian order for 43 helicopters,https://www.reuters.com/business/aerospace-defense/airbus-wins-italian-order-43-helicopters-2023-05-25/,"PARIS, May 25 ( Reuters ) - Airbus Helicopters ( AIR.PA ) said on Thursday it had won a firm order for 43 aircraft from business aviation operator Air Corporate, marking its largest ever deal in Italy.",0.080081,Neutral,,-0.187855,Somewhat-Bearish,20230525T083706
Musk vs. Bezos: Who Will Be Next to Reach the Moon?,https://www.fool.com/investing/2023/05/24/musk-vs-bezos-who-will-be-next-to-reach-the-moon/,Taxpayers are the biggest winners in this newest space race.,0.120965,Neutral,,0.196687,Somewhat-Bullish,20230524T230700
"[Latest] Global Commercial Aircraft Market Size/Share Worth USD 344 Billion by 2030 at a 4% CAGR: Custom Market Insights  ( Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth, Growth Rate, Value ) ",https://www.benzinga.com/pressreleases/23/05/g32562513/latest-global-commercial-aircraft-market-sizeshare-worth-usd-344-billion-by-2030-at-a-4-cagr-custo,"Austin, TX, USA, May 24, 2023 ( GLOBE NEWSWIRE ) -- Custom Market Insights has published a new research report titled ""Commercial Aircraft Market Size, Trends and Insights By Aircraft Type ( Cargo Aircraft, Widebody Aircraft, Narrowbody Aircraft ) , and By Region - Global Industry Overview, ...",0.228217,Somewhat-Bullish,,0.042024,Neutral,20230524T203000
Here's Why Investors May Bet on Copa Holdings  ( CPA )  Stock Now,https://www.zacks.com/stock/news/2099296/heres-why-investors-may-bet-on-copa-holdings-cpa-stock-now,Strong air-travel demand and fleet-modernization techniques boost Copa Holdings (CPA).,0.349773,Somewhat-Bullish,,0.0,Neutral,20230524T191800
"SPR ALERT: The Klein Law Firm Announces a Lead Plaintiff Deadline of July 5, 2023 in the Class Action Filed on Behalf of Spirit AeroSystems Holdings, Inc. Shareholders - Spirit AeroSystems Hldgs  ( NYSE:SPR ) ",https://www.benzinga.com/pressreleases/23/05/g32557563/spr-alert-the-klein-law-firm-announces-a-lead-plaintiff-deadline-of-july-5-2023-in-the-class-actio,"NEW YORK, May 24, 2023 ( GLOBE NEWSWIRE ) -- The Klein Law Firm announces that a class action complaint has been filed on behalf of shareholders of Spirit AeroSystems Holdings, Inc. SPR alleging that the Company violated federal securities laws.",0.068716,Neutral,,-0.019074,Neutral,20230524T165400
Here's How Much You Would Have Made Owning Boeing Stock In The Last 20 Years - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/earnings/23/05/32555415/heres-how-much-you-would-have-made-owning-boeing-stock-in-the-last-20-years,"Boeing BA has outperformed the market over the past 20 years by 2.11% on an annualized basis producing an average annual return of 9.57%. Currently, Boeing has a market capitalization of $119.55 billion.",0.160819,Somewhat-Bullish,,0.387251,Bullish,20230524T153033
Tanzania allocates a massive budget for ground-breaking projects,https://africa.businessinsider.com/local/markets/tanzania-allocates-a-massive-budget-for-ground-breaking-projects/tw8sejc,"During the 2023-24 fiscal year, the Works and Transport Ministry of Tanzania intends to invest Sh3.418 trillion in development finance, with more than two-thirds of the funds targeted for six important projects.",0.154691,Somewhat-Bullish,,0.091235,Neutral,20230524T150050
Boeing looks to embed experienced pilots with new airline customers,https://www.reuters.com/business/aerospace-defense/boeing-looks-embed-experienced-pilots-with-new-airline-customers-2023-05-24/,"WASHINGTON, May 24 ( Reuters ) - Boeing Co ( BA.N ) is deploying experienced pilots to airlines that are training their employees to fly Boeing aircraft, as part of a wider push to reduce aviation safety risks after two 737 MAX crashes in 2018 and 2019.",0.069462,Neutral,,0.082881,Neutral,20230524T140220
This Is What Whales Are Betting On Boeing - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/options/23/05/32552537/this-is-what-whales-are-betting-on-boeing,"Someone with a lot of money to spend has taken a bearish stance on Boeing BA. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",0.146174,Neutral,,0.074417,Neutral,20230524T140156
Chartright Air Group Expands with Exciting Opening of a new FBO at Waterloo Airport  ( YKF ) ,https://www.newswire.ca/news-releases/chartright-air-group-expands-with-exciting-opening-of-a-new-fbo-at-waterloo-airport-ykf--800743736.html,Chartright Air Group Expands with Exciting Opening of a new FBO at ... Canada ...,0.532383,Bullish,,0.296963,Somewhat-Bullish,20230524T130700
Futures Fall Ahead Of Fed Minutes,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fed-minutes-kohls-stock-soars-on-surprise-profit/,Dow Jones futures fell Wednesday morning ahead of the minutes from the Federal Reserve's latest policy meeting. Retailer Kohl's ( KSS ) surged after reporting a surprise profit in the first quarter. The Fed minutes are due out at 2 p.m.,0.108347,Neutral,,0.132957,Neutral,20230524T122400
Carbon Fibre in Aircraft Manufacturing: Know all about it | The Financial Express,https://www.financialexpress.com/business/defence/carbon-fibre-in-aircraft-manufacturing-know-all-about-it/3100341/,Carbon Fibre in Aircraft Manufacturing: Know all about it The Financial Express ...,0.359251,Bullish,,0.192666,Somewhat-Bullish,20230524T112326
Lockheed  ( LMT )  Secures $195M Deal to Support MK 41 VLS,https://www.zacks.com/stock/news/2098875/lockheed-lmt-secures-195m-deal-to-support-mk-41-vls,Lockheed (LMT) is set to provide MK 41 VLS modules and ancillary hardware to support MK 41 VLS production requirements.,0.314055,Somewhat-Bullish,,0.262297,Somewhat-Bullish,20230524T104200
A portfolio manager who runs 3 of the 10 best large-cap funds in the past year shares his surprisingly simple investing strategy - and the 4 places he's putting his money now,https://www.businessinsider.com/investing-stocks-to-buy-large-caps-top-best-fund-manager-2023-5,4 Simple Ways to Invest Now: Top Fidelity Fund Manager - Business Insider ...,0.264657,Somewhat-Bullish,,0.100224,Neutral,20230524T093000
Timeline: Key events since fall of Indonesia's Soeharto,https://www.aljazeera.com/news/2023/5/24/timeline-key-events-since-fall-of-indonesias-soeharto,An economic crisis as well as mass protests brought down Indonesia's longtime leader and brought new freedoms. This week marks 25 years since Indonesia's former leader General Muhammad Soeharto stepped down amid mass protests and an economic crisis.,-0.319861,Somewhat-Bearish,,-0.151508,Somewhat-Bearish,20230524T003517
Satellite Launch Firm Virgin Orbit Shuts Operations,https://www.barrons.com/news/satellite-launch-firm-virgin-orbit-shuts-operations-6d9a1ad,"Virgin Orbit, the satellite launch company founded by British billionaire Richard Branson, announced Tuesday it is permanently ceasing operations, just months after a major mission failure.",0.143363,Neutral,,0.128161,Neutral,20230523T233128
SpiceJet aims to bring four grounded aircraft back into service by June 15 | The Financial Express,https://www.financialexpress.com/business/airlines-aviation-spicejet-aims-to-bring-four-grounded-aircraft-back-into-service-by-june-15-3099184/,SpiceJet aims to bring four grounded aircraft back into service by ... The Financial Express ...,0.009307,Neutral,,0.0,Neutral,20230523T185000
Lockheed Wins $751M Contract To Support Missile Program - Lockheed Martin  ( NYSE:LMT ) ,https://www.benzinga.com/government/23/05/32527507/lockheed-wins-751m-contract-to-support-missile-program,"Lockheed Martin Corp.'s LMT business unit, Missile and Fire Control, clinched a contract involving Joint Air-to-Surface Standoff Missile ( JASSM ) . The award has been offered by the Air Force Life Cycle Management Center, Eglin Air Force Base, FL.",0.357892,Bullish,,0.305746,Somewhat-Bullish,20230523T151204
Boeing CEO says supply chain pressure could continue through 2024,https://www.reuters.com/business/aerospace-defense/boeing-does-not-expect-all-new-jets-before-mid-2030s-2023-05-23/,Boeing does not expect all-new jets before ...,0.165547,Somewhat-Bullish,,0.075988,Neutral,20230523T135800
Futures Fall After Biden-McCarthy Meeting,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fall-after-biden-mccarthy-meeting-lowes-slides-on-earnings/,"Dow Jones futures fell Tuesday morning after President Joe Biden and House Speaker Kevin McCarthy failed to reach a deal in their latest debt ceiling discussions. Meanwhile, big retailer Lowe's ( LOW ) sold off after the company cut its full-year outlook.",0.10542,Neutral,,0.078248,Neutral,20230523T122400
Textron  ( TXT )  Launches Business Jet Cessna Citation Ascend,https://www.zacks.com/stock/news/2098368/textron-txt-launches-business-jet-cessna-citation-ascend,"Textron's (TXT) arm, Textron Aviation, unveils the newest addition to its business jet portfolio, Cessna Citation Ascend.",0.323285,Somewhat-Bullish,,0.171317,Somewhat-Bullish,20230523T121500
Lockheed  ( LMT )  Wins $751M Contract to Support Missile Program,https://www.zacks.com/stock/news/2098366/lockheed-lmt-wins-751m-contract-to-support-missile-program,"Lockheed (LMT) to supply Joint Air-to-Surface Standoff Missiles, along with containers, tooling and test equipment, and spares for missile program.",0.355621,Bullish,,0.280271,Somewhat-Bullish,20230523T111200
US safety board seeks answers on runway near-miss incidents,https://www.reuters.com/business/aerospace-defense/us-safety-board-seeks-answers-runway-near-miss-incidents-2023-05-23/,"WASHINGTON, May 23 ( Reuters ) - The U.S. National Transportation Safety Board ( NTSB ) is holding a forum Tuesday on runway incursions after a series of close call incidents raised questions about the safety of U.S. aviation.",-0.007286,Neutral,,-0.117328,Neutral,20230523T101400
