title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published
Wilhelmina International  ( NASDAQ:WHLM )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/07/27/wilhelmina-international-nasdaqwhlm-coverage-initiated-at-stocknews-com.html,"Equities researchers at StockNews.com initiated coverage on shares of Wilhelmina International ( NASDAQ:WHLM - Get Free Report ) in a note issued to investors on Thursday. The brokerage set a ""buy"" rating on the technology company's stock. Shares of NASDAQ WHLM opened at $3.58 on Thursday.",0.203313,Somewhat-Bullish,,0.132035,Neutral,20230727T073247
StockNews.com Begins Coverage on Siebert Financial  ( NASDAQ:SIEB ) ,https://www.defenseworld.net/2023/07/27/stocknews-com-begins-coverage-on-siebert-financial-nasdaqsieb.html,"Investment analysts at StockNews.com started coverage on shares of Siebert Financial ( NASDAQ:SIEB - Get Free Report ) in a report released on Thursday. The brokerage set a ""hold"" rating on the financial services provider's stock.",0.204413,Somewhat-Bullish,,0.104701,Neutral,20230727T073246
United Therapeutics  ( NASDAQ:UTHR )  Stock Rating Lowered by StockNews.com,https://www.defenseworld.net/2023/07/27/united-therapeutics-nasdaquthr-stock-rating-lowered-by-stocknews-com.html,"United Therapeutics ( NASDAQ:UTHR - Get Free Report ) was downgraded by stock analysts at StockNews.com from a ""strong-buy"" rating to a ""buy"" rating in a research report issued on Thursday.",0.209683,Somewhat-Bullish,,0.053814,Neutral,20230727T073246
Xperi  ( NASDAQ:XPER )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/07/27/xperi-nasdaqxper-now-covered-by-analysts-at-stocknews-com.html,"Analysts at StockNews.com assumed coverage on shares of Xperi ( NASDAQ:XPER - Get Free Report ) in a note issued to investors on Thursday. The brokerage set a ""hold"" rating on the semiconductor company's stock. Separately, Rosenblatt Securities started coverage on Xperi in a research note on ...",0.299474,Somewhat-Bullish,,0.121139,Neutral,20230727T073245
SeaChange International  ( NASDAQ:SEAC )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/07/27/seachange-international-nasdaqseac-earns-hold-rating-from-analysts-at-stocknews-com.html,"Equities researchers at StockNews.com began coverage on shares of SeaChange International ( NASDAQ:SEAC - Get Free Report ) in a note issued to investors on Thursday. The firm set a ""hold"" rating on the software maker's stock. Shares of NASDAQ:SEAC opened at $7.93 on Thursday.",0.262672,Somewhat-Bullish,,0.129992,Neutral,20230727T073244
Sotherly Hotels  ( NASDAQ:SOHO )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/07/27/sotherly-hotels-nasdaqsoho-now-covered-by-analysts-at-stocknews-com.html,"Research analysts at StockNews.com began coverage on shares of Sotherly Hotels ( NASDAQ:SOHO - Get Free Report ) in a research report issued on Thursday. The brokerage set a ""hold"" rating on the real estate investment trust's stock.",0.268758,Somewhat-Bullish,,0.158492,Somewhat-Bullish,20230727T073244
Cantaloupe  ( NASDAQ:USAT )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/07/27/cantaloupe-nasdaqusat-now-covered-by-stocknews-com-2.html,"Investment analysts at StockNews.com initiated coverage on shares of Cantaloupe ( NASDAQ:USAT - Get Free Report ) in a research report issued on Thursday. The brokerage set a ""hold"" rating on the stock. USAT stock opened at $7.54 on Thursday. Cantaloupe has a one year low of $4.80 and a one ...",0.217342,Somewhat-Bullish,,0.026485,Neutral,20230727T073244
Tantech  ( NASDAQ:TANH )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/07/27/tantech-nasdaqtanh-coverage-initiated-by-analysts-at-stocknews-com.html,"Investment analysts at StockNews.com started coverage on shares of Tantech ( NASDAQ:TANH - Get Free Report ) in a report issued on Thursday. The firm set a ""sell"" rating on the basic materials company's stock. Shares of Tantech stock opened at $2.92 on Thursday.",0.211228,Somewhat-Bullish,,0.06542,Neutral,20230727T073244
Firsthand Technology Value Fund  ( NASDAQ:SVVC )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/07/27/firsthand-technology-value-fund-nasdaqsvvc-now-covered-by-stocknews-com.html,"StockNews.com initiated coverage on shares of Firsthand Technology Value Fund ( NASDAQ:SVVC - Get Free Report ) in a note issued to investors on Thursday. The firm set a ""hold"" rating on the investment management company's stock. SVVC opened at $0.61 on Thursday.",0.233821,Somewhat-Bullish,,0.067488,Neutral,20230727T073244
Cheetah Mobile  ( NYSE:CMCM )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/07/27/cheetah-mobile-nysecmcm-research-coverage-started-at-stocknews-com.html,"Research analysts at StockNews.com initiated coverage on shares of Cheetah Mobile ( NYSE:CMCM - Get Free Report ) in a report released on Thursday. The brokerage set a ""hold"" rating on the software maker's stock. Shares of Cheetah Mobile stock opened at $2.41 on Thursday.",0.246648,Somewhat-Bullish,,0.12186,Neutral,20230727T072450
StockNews.com Begins Coverage on Barnwell Industries  ( NYSE:BRN ) ,https://www.defenseworld.net/2023/07/27/stocknews-com-begins-coverage-on-barnwell-industries-nysebrn.html,"Analysts at StockNews.com started coverage on shares of Barnwell Industries ( NYSE:BRN - Get Free Report ) in a note issued to investors on Thursday. The brokerage set a ""hold"" rating on the stock. Barnwell Industries stock opened at $2.61 on Thursday.",0.278595,Somewhat-Bullish,,0.148202,Neutral,20230727T072448
Everest Re Group  ( NYSE:RE )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/07/27/everest-re-group-nysere-now-covered-by-analysts-at-stocknews-com.html,"StockNews.com started coverage on shares of Everest Re Group ( NYSE:RE - Get Free Report ) in a research report issued to clients and investors on Thursday. The firm set a ""buy"" rating on the insurance provider's stock. Several other equities analysts have also issued reports on the company.",0.230481,Somewhat-Bullish,,0.06902,Neutral,20230727T072448
United States Antimony  ( NYSE:UAMY )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/07/27/united-states-antimony-nyseuamy-now-covered-by-stocknews-com.html,"StockNews.com initiated coverage on shares of United States Antimony ( NYSE:UAMY - Get Free Report ) in a research report issued to clients and investors on Thursday. The firm set a ""hold"" rating on the stock.",0.410207,Bullish,,0.137864,Neutral,20230727T072446
Textron  ( NYSE:TXT )  Rating Lowered to Buy at StockNews.com,https://www.defenseworld.net/2023/07/27/textron-nysetxt-rating-lowered-to-buy-at-stocknews-com.html,"Textron ( NYSE:TXT - Get Free Report ) was downgraded by research analysts at StockNews.com from a ""strong-buy"" rating to a ""buy"" rating in a report issued on Thursday. Several other brokerages have also weighed in on TXT. Wolfe Research assumed coverage on Textron in a research note on ...",0.232912,Somewhat-Bullish,,0.087537,Neutral,20230727T072446
Triton International  ( NYSE:TRTN )  Earns Buy Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/07/27/triton-international-nysetrtn-earns-buy-rating-from-analysts-at-stocknews-com.html,"Analysts at StockNews.com began coverage on shares of Triton International ( NYSE:TRTN - Get Free Report ) in a research report issued on Thursday. The brokerage set a ""buy"" rating on the stock. Other equities research analysts also recently issued reports about the stock. B.",0.216526,Somewhat-Bullish,,0.068531,Neutral,20230727T072445
StockNews.com Initiates Coverage on SunLink Health Systems  ( NYSE:SSY ) ,https://www.defenseworld.net/2023/07/27/stocknews-com-initiates-coverage-on-sunlink-health-systems-nysessy.html,"Investment analysts at StockNews.com began coverage on shares of SunLink Health Systems ( NYSE:SSY - Get Free Report ) in a note issued to investors on Thursday. The firm set a ""hold"" rating on the stock. NYSE SSY opened at $0.95 on Thursday.",0.142083,Neutral,,0.117545,Neutral,20230727T072444
Piedmont Office Realty Trust  ( NYSE:PDM )  Downgraded by StockNews.com,https://www.defenseworld.net/2023/07/27/piedmont-office-realty-trust-nysepdm-downgraded-by-stocknews-com.html,"Piedmont Office Realty Trust ( NYSE:PDM - Get Free Report ) was downgraded by research analysts at StockNews.com from a ""hold"" rating to a ""sell"" rating in a report issued on Thursday. Piedmont Office Realty Trust stock opened at $7.50 on Thursday.",0.283923,Somewhat-Bullish,,0.113001,Neutral,20230727T072443
Emerson Radio  ( NYSE:MSN )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/07/27/emerson-radio-nysemsn-now-covered-by-stocknews-com.html,"Equities researchers at StockNews.com started coverage on shares of Emerson Radio ( NYSE:MSN - Get Free Report ) in a research note issued on Thursday. The firm set a ""sell"" rating on the stock. NYSE:MSN opened at $0.58 on Thursday.",0.183037,Somewhat-Bullish,,0.039916,Neutral,20230727T072443
StockNews.com Initiates Coverage on Chicago Rivet & Machine  ( NYSE:CVR ) ,https://www.defenseworld.net/2023/07/27/stocknews-com-initiates-coverage-on-chicago-rivet-machine-nysecvr-4.html,"Stock analysts at StockNews.com began coverage on shares of Chicago Rivet & Machine ( NYSE:CVR - Get Free Report ) in a research report issued on Thursday. The brokerage set a ""sell"" rating on the stock. Shares of NYSE:CVR opened at $25.02 on Thursday.",0.162912,Somewhat-Bullish,,0.071501,Neutral,20230727T072442
StockNews.com Begins Coverage on Natuzzi  ( NYSE:NTZ ) ,https://www.defenseworld.net/2023/07/27/stocknews-com-begins-coverage-on-natuzzi-nysentz-2.html,"Investment analysts at StockNews.com initiated coverage on shares of Natuzzi ( NYSE:NTZ - Get Free Report ) in a research report issued to clients and investors on Thursday. The brokerage set a ""hold"" rating on the stock. NYSE:NTZ opened at $6.85 on Thursday.",0.309371,Somewhat-Bullish,,0.10146,Neutral,20230727T072442
DRDGOLD  ( NYSE:DRD )  Stock Rating Lowered by StockNews.com,https://www.defenseworld.net/2023/07/27/drdgold-nysedrd-stock-rating-lowered-by-stocknews-com.html,"DRDGOLD ( NYSE:DRD - Get Free Report ) was downgraded by investment analysts at StockNews.com from a ""buy"" rating to a ""hold"" rating in a research report issued on Thursday. DRDGOLD stock opened at $11.51 on Thursday. The company has a fifty day simple moving average of $11.36 and a 200-day ...",0.27818,Somewhat-Bullish,,0.167262,Somewhat-Bullish,20230727T072442
Enservco  ( NYSE:ENSV )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/07/27/enservco-nyseensv-now-covered-by-stocknews-com-3.html,"Analysts at StockNews.com began coverage on shares of Enservco ( NYSE:ENSV - Get Free Report ) in a note issued to investors on Thursday. The firm set a ""sell"" rating on the stock. Shares of Enservco stock opened at $0.39 on Thursday.",0.300247,Somewhat-Bullish,,0.093734,Neutral,20230727T072441
Ampco-Pittsburgh  ( NYSE:AP )  Earns Buy Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/07/27/ampco-pittsburgh-nyseap-earns-buy-rating-from-analysts-at-stocknews-com.html,"StockNews.com started coverage on shares of Ampco-Pittsburgh ( NYSE:AP - Get Free Report ) in a research note issued to investors on Thursday. The brokerage set a ""buy"" rating on the industrial products company's stock. AP opened at $3.59 on Thursday.",0.210339,Somewhat-Bullish,,0.033148,Neutral,20230727T072247
Aspira Women's Health  ( NYSE:AWH )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/07/27/aspira-womens-health-nyseawh-now-covered-by-stocknews-com-2.html,"Investment analysts at StockNews.com began coverage on shares of Aspira Women's Health ( NYSE:AWH - Get Free Report ) in a report released on Thursday. The firm set a ""sell"" rating on the stock. NYSE:AWH opened at $2.52 on Thursday.",0.228663,Somewhat-Bullish,,0.089068,Neutral,20230727T072247
Ashford  ( NYSE:AINC )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/07/27/ashford-nyseainc-coverage-initiated-at-stocknews-com-4.html,"Stock analysts at StockNews.com assumed coverage on shares of Ashford ( NYSE:AINC - Get Free Report ) in a report released on Thursday. The firm set a ""buy"" rating on the stock. AINC stock opened at $9.30 on Thursday.",0.228838,Somewhat-Bullish,,0.136429,Neutral,20230727T072246
Arconic  ( NYSE:ARNC )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/07/27/arconic-nysearnc-earns-hold-rating-from-analysts-at-stocknews-com.html,"Research analysts at StockNews.com initiated coverage on shares of Arconic ( NYSE:ARNC - Get Free Report ) in a research note issued to investors on Thursday. The firm set a ""hold"" rating on the basic materials company's stock. ARNC has been the subject of a number of other reports.",0.176789,Somewhat-Bullish,,0.048739,Neutral,20230727T072245
"American Homes 4 Rent  ( NYSE:AMH )  Downgraded to ""Sell"" at StockNews.com",https://www.defenseworld.net/2023/07/27/american-homes-4-rent-nyseamh-downgraded-to-sell-at-stocknews-com.html,"American Homes 4 Rent ( NYSE:AMH - Get Free Report ) was downgraded by equities researchers at StockNews.com from a ""hold"" rating to a ""sell"" rating in a research report issued on Thursday. AMH has been the topic of several other reports.",0.29365,Somewhat-Bullish,,0.087401,Neutral,20230727T072245
Ampio Pharmaceuticals  ( NYSE:AMPE )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/07/27/ampio-pharmaceuticals-nyseampe-now-covered-by-analysts-at-stocknews-com.html,"Research analysts at StockNews.com assumed coverage on shares of Ampio Pharmaceuticals ( NYSE:AMPE - Get Free Report ) in a research note issued on Thursday. The firm set a ""sell"" rating on the stock. Shares of NYSE:AMPE opened at $0.23 on Thursday.",0.187105,Somewhat-Bullish,,0.149028,Neutral,20230727T072245
American Shared Hospital Services  ( NYSE:AMS )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/07/27/american-shared-hospital-services-nyseams-coverage-initiated-by-analysts-at-stocknews-com-3.html,"Analysts at StockNews.com assumed coverage on shares of American Shared Hospital Services ( NYSE:AMS - Get Free Report ) in a report released on Thursday. The firm set a ""hold"" rating on the stock. Shares of NYSE AMS opened at $2.67 on Thursday.",0.389687,Bullish,,0.240692,Somewhat-Bullish,20230727T072242
Air India sets ambitious target! Plans to triple annual cargo capacity to two million tonnes in five years,https://www.financialexpress.com/business/airlines-aviation-air-india-sets-ambitious-target-plans-to-triple-annual-cargo-capacity-to-two-million-tonnes-in-five-years-3189083/,"Air India has ambitious plans for its cargo division, aiming for a remarkable 300 per cent growth in annual cargo capacity to reach two million tonnes within the next five years. To achieve this, the airline will be adding new wide body aircraft to its fleet, starting this year, and more will be ...",0.363441,Bullish,,0.228485,Somewhat-Bullish,20230727T060148
"Proto Labs  ( NYSE:PRLB )  Upgraded by StockNews.com to ""Strong-Buy""",https://www.defenseworld.net/2023/07/27/proto-labs-nyseprlb-upgraded-by-stocknews-com-to-strong-buy.html,"Proto Labs ( NYSE:PRLB - Get Free Report ) was upgraded by equities research analysts at StockNews.com from a ""buy"" rating to a ""strong-buy"" rating in a research report issued on Wednesday. NYSE:PRLB opened at $33.23 on Wednesday. Proto Labs has a 1 year low of $22.04 and a 1 year high of ...",0.163574,Somewhat-Bullish,,0.059976,Neutral,20230727T051048
Team  ( NYSE:TISI )  Upgraded by StockNews.com to Buy,https://www.defenseworld.net/2023/07/27/team-nysetisi-upgraded-by-stocknews-com-to-buy.html,"Team ( NYSE:TISI - Get Free Report ) was upgraded by research analysts at StockNews.com from a ""hold"" rating to a ""buy"" rating in a research report issued on Wednesday. Shares of TISI stock opened at $7.83 on Wednesday. The company has a debt-to-equity ratio of 0.05, a quick ratio of 0.63 and a ...",0.276291,Somewhat-Bullish,,0.171802,Somewhat-Bullish,20230727T051047
StockNews.com Lowers Ventas  ( NYSE:VTR )  to Sell,https://www.defenseworld.net/2023/07/27/stocknews-com-lowers-ventas-nysevtr-to-sell.html,"Ventas ( NYSE:VTR - Get Free Report ) was downgraded by equities research analysts at StockNews.com from a ""hold"" rating to a ""sell"" rating in a report issued on Wednesday. A number of other equities analysts have also recently weighed in on the stock.",0.30788,Somewhat-Bullish,,0.151696,Somewhat-Bullish,20230727T051043
StockNews.com Downgrades SITE Centers  ( NYSE:SITC )  to Sell,https://www.defenseworld.net/2023/07/27/stocknews-com-downgrades-site-centers-nysesitc-to-sell.html,"SITE Centers ( NYSE:SITC - Get Free Report ) was downgraded by equities researchers at StockNews.com from a ""hold"" rating to a ""sell"" rating in a report issued on Wednesday.",0.250018,Somewhat-Bullish,,0.084232,Neutral,20230727T051043
Waste Connections  ( NYSE:WCN )  Downgraded by StockNews.com to Hold,https://www.defenseworld.net/2023/07/27/waste-connections-nysewcn-downgraded-by-stocknews-com-to-hold.html,"Waste Connections ( NYSE:WCN - Get Free Report ) was downgraded by research analysts at StockNews.com from a ""buy"" rating to a ""hold"" rating in a note issued to investors on Wednesday. Other analysts have also recently issued research reports about the stock.",0.208169,Somewhat-Bullish,,0.075315,Neutral,20230727T051043
"Target  ( NYSE:TGT )  Upgraded by StockNews.com to ""Buy""",https://www.defenseworld.net/2023/07/27/target-nysetgt-upgraded-by-stocknews-com-to-buy.html,"Target ( NYSE:TGT - Get Free Report ) was upgraded by stock analysts at StockNews.com from a ""hold"" rating to a ""buy"" rating in a research note issued to investors on Wednesday. TGT has been the subject of a number of other reports.",0.278501,Somewhat-Bullish,,0.142266,Neutral,20230727T051043
Regional Management  ( NYSE:RM )  Stock Rating Lowered by StockNews.com,https://www.defenseworld.net/2023/07/27/regional-management-nyserm-stock-rating-lowered-by-stocknews-com.html,"Regional Management ( NYSE:RM - Get Free Report ) was downgraded by equities researchers at StockNews.com from a ""strong-buy"" rating to a ""buy"" rating in a note issued to investors on Wednesday.",0.344932,Somewhat-Bullish,,0.130001,Neutral,20230727T051043
StockNews.com Downgrades Range Resources  ( NYSE:RRC )  to Sell,https://www.defenseworld.net/2023/07/27/stocknews-com-downgrades-range-resources-nyserrc-to-sell.html,"Range Resources ( NYSE:RRC - Get Free Report ) was downgraded by stock analysts at StockNews.com from a ""hold"" rating to a ""sell"" rating in a research note issued on Wednesday. Several other equities analysts also recently commented on the stock.",0.337241,Somewhat-Bullish,,0.193849,Somewhat-Bullish,20230727T051043
New rule requires single-aisle aircraft bathrooms be accessible to wheelchair users - .com,https://www.upi.com/Top_News/US/2023/07/27/transporation-rule-single-aisle-airplanes-accessible-lavatories/4101690427316/,New rule requires single-aisle aircraft bathrooms be accessible to wheelchair users UPI News ...,0.310689,Somewhat-Bullish,,0.08054,Neutral,20230727T040049
Elon Musk Offers Helping Hand As Boeing Starliner's Woes Continue - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/23/07/33408845/elon-musk-offers-helping-hand-as-boeing-starliners-woes-continue,"SpaceX CEO Elon Musk on Wednesday extended support to struggling aerospace giant Boeing Co BA. What Happened: ""SpaceX provided its knowledge of crewed parachute systems to Boeing and we are happy to be helpful in any other ways,"" the CEO wrote in response to space journalist Eric Berger who noted ...",0.009584,Neutral,,-0.057478,Neutral,20230727T025402
Sneak peek at NASA aircraft that could transform air travel by the 2030s,https://www.cnn.com/travel/nasa-x66a-livery-electrified-powertrain-flight-scn/index.html,Take a sneak peek at NASA planes that could transform air travel by the ...,0.211567,Somewhat-Bullish,,0.206033,Somewhat-Bullish,20230726T225600
Here's what changed in the Fed's policy statement,https://www.cnn.com/business/live-news/us-stock-market-fed-decision/h_4aba969ab7ec554b9c2cb6328ce31be5,Dow notches longest winning streak since 1987 on Fed news and corporate earnings ...,-0.045901,Neutral,,-0.008308,Neutral,20230726T224500
L3Harris says deal for Aerojet gets go-ahead from U.S. regulator,https://www.reuters.com/markets/deals/l3harris-says-deal-aerojet-gets-go-ahead-us-regulator-2023-07-26/,July 26 ( Reuters ) - Aerospace and defense company L3Harris Technologies ( LHX.N ) on Wednesday said it was informed that the U.S. Federal Trade Commission would not block its $4.7 billion deal for Aerojet Rocketdyne ( AJRD.N ) .,0.043129,Neutral,,0.087116,Neutral,20230726T221300
Boeing  ( BA )  Q2 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2023/07/26/boeing-ba-q2-2023-earnings-call-transcript/,"BA earnings call for the period ending June 30, 2023.",0.277216,Somewhat-Bullish,,0.119555,Neutral,20230726T220031
"Dow Extends Win Streak After Powell; Meta, Solar Stock Shine Late",https://www.investors.com/market-trend/stock-market-today/dow-jones-extends-win-streak-after-powell-comments-meta-solar-stock-shine-late/,"Dow Extends Win Streak After Powell. Meta, Solar Stock Shine Late Investor's Business Daily ...",0.031532,Neutral,,-0.090381,Neutral,20230726T211300
"Future airplanes must meet stricter accessibility standards, but not for years",https://www.cnn.com/travel/article/airplane-handicap-accessible-disability-wheelchair/index.html,Manufacturers and airlines now have more than a decade to make bathrooms large enough for wheelchair users on the most common type of airliners under a new Department of Transportation rule issued on Wednesday. The rule applies only to new single-aisle planes delivered 12 years from now.,0.187719,Somewhat-Bullish,,0.0,Neutral,20230726T203919
Meta stock climbs after company posts 11% revenue growth,https://www.cnn.com/business/live-news/us-stock-market-fed-decision/h_22d0c18d0329200152746c34121728f9,Dow notches longest winning streak since 1987 on Fed news and corporate earnings ...,0.060572,Neutral,,0.084363,Neutral,20230726T202800
WidePoint  ( NYSE:WYY )  Earns Sell Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/07/26/widepoint-nysewyy-earns-sell-rating-from-analysts-at-stocknews-com.html,"Equities research analysts at StockNews.com started coverage on shares of WidePoint ( NYSE:WYY - Get Free Report ) in a research report issued on Wednesday. The brokerage set a ""sell"" rating on the stock. NYSE:WYY traded down $0.03 during trading hours on Wednesday, hitting $1.92.",0.279947,Somewhat-Bullish,,0.063734,Neutral,20230726T201648
International Tower Hill Mines  ( NYSE:THM )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/07/26/international-tower-hill-mines-nysethm-coverage-initiated-by-analysts-at-stocknews-com-6.html,"Equities research analysts at StockNews.com began coverage on shares of International Tower Hill Mines ( NYSE:THM - Get Free Report ) in a research note issued on Wednesday. The brokerage set a ""sell"" rating on the stock.",0.305584,Somewhat-Bullish,,0.146258,Neutral,20230726T201646
Universal Security Instruments  ( NYSE:UUU )  Receives New Coverage from Analysts at StockNews.com,https://www.defenseworld.net/2023/07/26/universal-security-instruments-nyseuuu-receives-new-coverage-from-analysts-at-stocknews-com-4.html,"Analysts at StockNews.com started coverage on shares of Universal Security Instruments ( NYSE:UUU - Get Free Report ) in a note issued to investors on Wednesday. The brokerage set a ""hold"" rating on the stock.",0.12804,Neutral,,0.114656,Neutral,20230726T201646
Stock Market Today: Dow Nabs Longest Win Streak Since 1987 After Fed Meeting,https://www.kiplinger.com/investing/stocks/stock-market-today-dow-nabs-longest-win-streak-since-1987-after-fed-meeting,Stocks closed mixed Wednesday as investors weighed a fresh batch of earnings reports and a mid-afternoon Fed announcement. Negative reactions to earnings from mega-cap blue chip stock Microsoft ( MSFT ) and chipmaker Texas Instruments ( TXN ) created headwinds for most of the session.,0.156215,Somewhat-Bullish,,-0.042175,Neutral,20230726T201303
Dow's winning streak best since 1987,https://www.foxbusiness.com/markets/dows-winning-streak-best-since-1987,"The Dow Jones Industrial Average notched its 13th straight day of gains on Wednesday, a feat not seen since 1987 when Ronald Reagan was in the White House. The benchmark added a modest 82 points or 0.23% to hit the milestone, which is now at the highest since February 2022, as tracked by Dow ...",0.262228,Somewhat-Bullish,,0.070032,Neutral,20230726T195721
Novan  ( NASDAQ:NOVN )  Earns Sell Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/07/26/novan-nasdaqnovn-earns-sell-rating-from-analysts-at-stocknews-com-2.html,"Analysts at StockNews.com started coverage on shares of Novan ( NASDAQ:NOVN - Get Free Report ) in a report issued on Wednesday. The firm set a ""sell"" rating on the stock. NOVN has been the subject of a number of other reports.",0.231439,Somewhat-Bullish,,-0.014188,Neutral,20230726T193444
StockNews.com Initiates Coverage on PEDEVCO  ( NYSE:PED ) ,https://www.defenseworld.net/2023/07/26/stocknews-com-initiates-coverage-on-pedevco-nyseped-2.html,"Research analysts at StockNews.com initiated coverage on shares of PEDEVCO ( NYSE:PED - Get Free Report ) in a research note issued to investors on Wednesday. The firm set a ""sell"" rating on the stock. NYSE:PED traded down $0.00 during midday trading on Wednesday, hitting $0.91.",0.282336,Somewhat-Bullish,,0.10909,Neutral,20230726T193444
PolyMet Mining  ( NYSE:PLM )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/07/26/polymet-mining-nyseplm-earns-hold-rating-from-analysts-at-stocknews-com.html,"Analysts at StockNews.com initiated coverage on shares of PolyMet Mining ( NYSE:PLM - Get Free Report ) in a research note issued on Wednesday. The brokerage set a ""hold"" rating on the stock. PolyMet Mining stock traded down $0.01 during mid-day trading on Wednesday, reaching $2.09.",0.252991,Somewhat-Bullish,,0.087224,Neutral,20230726T193444
Oncternal Therapeutics  ( NASDAQ:ONCT )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/07/26/oncternal-therapeutics-nasdaqonct-now-covered-by-analysts-at-stocknews-com.html,"Equities research analysts at StockNews.com started coverage on shares of Oncternal Therapeutics ( NASDAQ:ONCT - Get Free Report ) in a research note issued on Wednesday. The brokerage set a ""sell"" rating on the stock. ONCT has been the subject of a number of other research reports.",0.198437,Somewhat-Bullish,,0.002013,Neutral,20230726T193443
FB Financial  ( NYSE:FBK )  Upgraded to Hold at StockNews.com,https://www.defenseworld.net/2023/07/26/fb-financial-nysefbk-upgraded-to-hold-at-stocknews-com.html,"FB Financial ( NYSE:FBK - Get Free Report ) was upgraded by analysts at StockNews.com from a ""sell"" rating to a ""hold"" rating in a research note issued to investors on Wednesday. Other equities analysts have also issued research reports about the company.",0.239486,Somewhat-Bullish,,0.053592,Neutral,20230726T193443
StockNews.com Initiates Coverage on OncoCyte  ( NYSE:OCX ) ,https://www.defenseworld.net/2023/07/26/stocknews-com-initiates-coverage-on-oncocyte-nyseocx-2.html,"Research analysts at StockNews.com started coverage on shares of OncoCyte ( NYSE:OCX - Get Free Report ) in a research note issued on Wednesday. The firm set a ""sell"" rating on the stock. OncoCyte stock traded down $0.05 during trading on Wednesday, reaching $4.07.",0.133171,Neutral,,0.105537,Neutral,20230726T193443
Oragenics  ( NYSE:OGEN )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/07/26/oragenics-nyseogen-coverage-initiated-by-analysts-at-stocknews-com-2.html,"Stock analysts at StockNews.com assumed coverage on shares of Oragenics ( NYSE:OGEN - Get Free Report ) in a report released on Wednesday. The brokerage set a ""sell"" rating on the stock. OGEN traded down $0.09 during trading on Wednesday, hitting $4.06.",0.194824,Somewhat-Bullish,,0.051146,Neutral,20230726T193443
Lipocine  ( NASDAQ:LPCN )  Earns Buy Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/07/26/lipocine-nasdaqlpcn-earns-buy-rating-from-analysts-at-stocknews-com.html,"StockNews.com began coverage on shares of Lipocine ( NASDAQ:LPCN - Get Free Report ) in a report released on Wednesday. The firm set a ""buy"" rating on the specialty pharmaceutical company's stock. NASDAQ:LPCN traded down $0.04 on Wednesday, reaching $4.25.",0.310697,Somewhat-Bullish,,0.082831,Neutral,20230726T193442
NeuroMetrix  ( NASDAQ:NURO )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/07/26/neurometrix-nasdaqnuro-coverage-initiated-by-analysts-at-stocknews-com.html,"Stock analysts at StockNews.com started coverage on shares of NeuroMetrix ( NASDAQ:NURO - Get Free Report ) in a research report issued to clients and investors on Wednesday. The firm set a ""sell"" rating on the medical device company's stock. NURO traded down $0.01 during trading on Wednesday, ...",0.234772,Somewhat-Bullish,,0.055663,Neutral,20230726T193442
StockNews.com Initiates Coverage on Galectin Therapeutics  ( NASDAQ:GALT ) ,https://www.defenseworld.net/2023/07/26/stocknews-com-initiates-coverage-on-galectin-therapeutics-nasdaqgalt-2.html,"Equities research analysts at StockNews.com initiated coverage on shares of Galectin Therapeutics ( NASDAQ:GALT - Get Free Report ) in a report issued on Wednesday. The brokerage set a ""hold"" rating on the stock.",0.308453,Somewhat-Bullish,,0.052256,Neutral,20230726T193442
