title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published
Navy Shortfall In P-8 Antisubmarine Aircraft Could Be A Problem For The Air Force Too,https://www.forbes.com/sites/lorenthompson/2023/03/08/navy-shortfall-in-p-8-antisubmarine-aircraft-could-be-a-problem-for-the-air-force-too/,"If the Navy doesn't meet its full warfighting requirement for antisubmarine planes, the Air Force could face challenges on its AWACS replacement.",-0.078612,Neutral,,-0.086944,Neutral,20230308T154947
Boeing Nears 737 Max Deal With Japan Airlines As Delays Strike Deliveries,https://www.investors.com/news/ba-stock-boeing-nears-737-max-deal-with-japan-airlines-as-delays-strike-deliveries/,Boeing Nears 737 Max Deal With Japan Airlines As Delays Strike ... Investor's Business Daily ...,-0.047318,Neutral,,-0.120746,Neutral,20230308T150400
Air Canada and CAE Name Eight Recipients of the 2023 Captain Judy Cameron Scholarship for Aspiring Women in Aviation,https://www.newswire.ca/news-releases/air-canada-and-cae-name-eight-recipients-of-the-2023-captain-judy-cameron-scholarship-for-aspiring-women-in-aviation-882643733.html,Air Canada and CAE Name Eight Recipients of the 2023 Captain ... Canada ...,0.331698,Somewhat-Bullish,,0.154398,Somewhat-Bullish,20230308T130000
Boeing Nears 737 Max Deal With Japan Airlines: Report - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/23/03/31253087/boeing-nears-737-max-deal-with-japan-airlines-report,"Boeing Co BA is said to be nearing a deal for 20 of its 737 Max planes with Japan Airlines Co JAPSY. The order, if realized, will beat its rival Airbus SE EADSYand its A320neo aircraft family in the race, reported Bloomberg. The order will constitute smaller Max 8 jets along with some of ...",0.009388,Neutral,,0.167827,Somewhat-Bullish,20230308T104612
"Thermal Spray Coatings Market Estimated to Reach $10.7 Billion by 2025 Globally, at a CAGR of 7.0%, says MarketsandMarkets™",https://www.benzinga.com/pressreleases/23/03/g31253189/thermal-spray-coatings-market-estimated-to-reach-10-7-billion-by-2025-globally-at-a-cagr-of-7-0-sa,"Chicago, March 08, 2023 ( GLOBE NEWSWIRE ) -- The global thermal spray coatings market is estimated to be USD 7.6 billion in 2020 and is projected to reach USD 10.7 billion by 2025, at a CAGR of 7.0%, as per the recent study by MarketsandMarkets™.",0.155605,Somewhat-Bullish,,0.018459,Neutral,20230308T103000
Indian aviation market large enough to accommodate all players profitably,https://www.business-standard.com/article/current-affairs/indian-aviation-market-large-enough-to-accommodate-all-players-profitably-123030800556_1.html,Indian aviation market large enough to accommodate all players ... Business Standard ...,0.194194,Somewhat-Bullish,,0.0,Neutral,20230308T102600
"Global Military Robotic and Autonomous System Market Analysis Report 2023-2033: Market is Proliferated by AI, and its Integration with Military RAS has the Potential to Change Future Warfare",https://www.prnewswire.com/news-releases/global-military-robotic-and-autonomous-system-market-analysis-report-2023-2033-market-is-proliferated-by-ai-and-its-integration-with-military-ras-has-the-potential-to-change-future-warfare-301765538.html,Global Military Robotic and Autonomous System Market Analysis ... PR ...,0.146133,Neutral,,0.053119,Neutral,20230308T100000
Boeing close to finalising 737 Max deal with Japan Airlines- Bloomberg,https://www.reuters.com/business/aerospace-defense/boeing-close-finalising-737-max-deal-with-japan-airlines-bloomberg-2023-03-08/,Boeing close to finalising 737 Max deal with Japan Airlines ... ...,0.0,Neutral,,0.0,Neutral,20230308T095500
Indian aviation market large enough to 'accommodate all players profitably': Emirates | The Financial Express,https://www.financialexpress.com/infrastructure/airlines-aviation/indian-aviation-market-large-enough-to-accommodate-all-players-profitably-emirates/3002761/,Indian aviation market large enough to 'accommodate all players ... The Financial Express ...,0.194194,Somewhat-Bullish,,0.120474,Neutral,20230308T094702
Indian aviation market large enough to 'accommodate all players profitably': Emirates,https://www.moneycontrol.com/news/business/indian-aviation-market-large-enough-to-accommodate-all-players-profitably-emirates-10217251.html,"Emirates, which operates only wide-body A380s and B777s, flies to nine Indian cities and operates 167 weekly flights to the country.",0.194196,Somewhat-Bullish,,0.0,Neutral,20230308T092802
"Boeing 767 freighter, KC-46 tanker face delivery snags due to fuel tank problem",https://www.foxbusiness.com/markets/boeing-767-freighter-kc-46-tanker-face-delivery-snags-fuel-tank-problem,"A new supplier problem has stymied deliveries of Boeing's 767 freighter and KC-46 tanker, the company confirmed on Tuesday.",-0.234603,Somewhat-Bearish,,-0.410635,Bearish,20230307T235818
5 U.S. Cities Becoming the Fastest-Growing Startup and Innovation Hubs for 2023,https://www.benzinga.com/news/23/03/31247936/silicon-valley-is-losing-its-edge-after-double-digit-decline-in-vc-funding-dominance-5-u-s-cities-be,"For many years, Silicon Valley has been synonymous with the startup scene. The area, which generally includes San Francisco-San Jose-Oakland, California, served as a launching point for companies such as Apple Inc., Cisco Systems Inc. and eBay Inc. Today, Silicon Valley is home to some of the ...",0.272762,Somewhat-Bullish,,0.116906,Neutral,20230307T220406
"Two United planes clipped each other at Boston airport, prompting another federal investigation",https://africa.businessinsider.com/transportation/two-united-planes-clipped-each-other-at-boston-airport-prompting-another-federal/tlwt9vl,"Two United planes clipped each other at Boston airport, prompting ... - Business Insider Africa ...",-0.028462,Neutral,,0.017644,Neutral,20230307T205941
"Two United planes clipped each other at Boston airport, prompting another federal investigation",https://www.businessinsider.com/united-planes-collide-on-the-ramp-at-boston-airport-2023-3,United Planes Collide on the Ramp at Boston Airport - Business Insider ...,-0.035417,Neutral,,0.013889,Neutral,20230307T205941
AI CEO calls for concerted efforts to curb unruly passenger behaviour,https://www.business-standard.com/article/companies/ai-ceo-calls-for-concerted-efforts-to-curb-unruly-passenger-behaviour-123030701052_1.html,"Expressing concern over the rising number of instances involving unruly behaviours by passengers, Air India CEO Campbell Wilson has called for concerted industry efforts to contain the problem ...",-0.14613,Neutral,,0.11067,Neutral,20230307T174100
"With Growing Technological Advancements And Strategic Collaborations, The Aircraft Electrification Market Is Expected To Expand As Per The Business Research Company's Aircraft Electrification Global Market Report 2023",https://www.benzinga.com/pressreleases/23/03/g31241749/with-growing-technological-advancements-and-strategic-collaborations-the-aircraft-electrification-,"LONDON, March 07, 2023 ( GLOBE NEWSWIRE ) -- As per The Business Research Company's Aircraft Electrification Global Market Report 2023, turbocharger technology is a key trend shaping the aircraft electrification market.",0.161908,Somewhat-Bullish,,0.079403,Neutral,20230307T163000
NTSB & FAA Probe String Of Recent Runway Incidents: Report - American Airlines Group  ( NASDAQ:AAL ) ,https://www.benzinga.com/government/23/03/31235579/ntsb-faa-probe-string-of-recent-runway-incidents-report,U.S. aviation authorities reportedly probe a fresh incident involving two airplanes cleared to use the same runway that forced one to abandon a landing and renewed safety questions.,0.108425,Neutral,,0.0,Neutral,20230307T160612
"Boeing 767 freighter, KC-46 tanker face delivery snags due to fuel tank problem",https://www.reuters.com/business/aerospace-defense/boeing-767-freighter-kc-46-tanker-face-delivery-snags-due-fuel-tank-problem-2023-03-07/,"Boeing 767 freighter, KC-46 tanker face delivery snags due to fuel ... ...",-0.22764,Somewhat-Bearish,,-0.399481,Bearish,20230307T155200
"Company News for Mar 7, 2023",https://www.zacks.com/stock/news/2062553/company-news-for-mar-7-2023,Companies in The News Are: ...,0.031549,Neutral,,-0.360256,Bearish,20230307T143500
"GE Stock At New High As Investor Event, Defining Moment Loom",https://www.investors.com/news/ge-stock-new-high-investor-event-ge-aviation-looms/,General Electric ( GE ) is set to discuss its business and outlook at an investor event Thursday. GE stock was flat near a buy point in Tuesday's premarket trading. The meeting with analysts is being held at the GE aerospace headquarters in Cincinnati. The venue is notable.,0.154552,Somewhat-Bullish,,0.122693,Neutral,20230307T135700
"China Airlines restores daily service between Ontario, California, and Taipei",https://www.prnewswire.com/news-releases/china-airlines-restores-daily-service-between-ontario-california-and-taipei-301763632.html,"China Airlines restores daily service between Ontario, California ... PR ...",0.098167,Neutral,,0.029196,Neutral,20230307T130000
Three women pilot global aircraft engine maker Pratt and Whitney in India,https://www.business-standard.com/article/current-affairs/three-women-pilot-global-aircraft-engine-maker-pratt-whitney-in-india-123030700644_1.html,Three women pilot global aircraft engine maker Pratt and Whitney in ... Business Standard ...,0.086604,Neutral,,-0.092783,Neutral,20230307T121300
Qatar Airways to boost flights by 21% as demand rebounds,https://www.reuters.com/business/aerospace-defense/qatar-airways-boost-flights-by-21-demand-rebounds-2023-03-07/,"BERLIN, March 7 ( Reuters ) - Qatar Airways announced plans for sharp growth on Tuesday, as the travel industry recovers from the pandemic.",0.183244,Somewhat-Bullish,,-0.180912,Somewhat-Bearish,20230307T112700
Is General Electric Stock A Better Pick Over Its Sector Peer?,https://www.forbes.com/sites/greatspeculations/2023/03/07/is-general-electric-stock-a-better-pick-over-its-sector-peer/,"There is more to the comparison, and in the sections below, we discuss why we believe GE stock will offer better returns than LMT stock in the next three years.",0.212237,Somewhat-Bullish,,0.059013,Neutral,20230307T110000
Small Satellite Market to Hit USD 12.02 Billion by 2029 | At a CAGR of 11.53%,https://www.benzinga.com/pressreleases/23/03/g31231047/small-satellite-market-to-hit-usd-12-02-billion-by-2029-at-a-cagr-of-11-53,"Pune, India, March 07, 2023 ( GLOBE NEWSWIRE ) -- The global small satellite market size was valued at USD 4.90 billion in 2021 and reached USD 5.60 billion in 2022. The market is expected to be valued at USD 12.02 billion by 2029, exhibiting a CAGR of 11.53% during the forecast period.",0.227734,Somewhat-Bullish,,0.166951,Somewhat-Bullish,20230307T063044
"U.S. FAA, NTSB probe new airline runway incident",https://www.reuters.com/business/aerospace-defense/us-faa-ntsb-probe-new-airline-runway-incident-2023-03-07/,"WASHINGTON, March 6 ( Reuters ) - U.S. aviation authorities said late on Monday they were investigating a fresh incident involving two airplanes cleared to use the same runway that forced one to abandon a landing and renewed safety questions.",0.061335,Neutral,,0.039123,Neutral,20230307T051700
Fed's rate moves put manufacturing sector at risk,https://www.foxbusiness.com/economy/feds-rate-moves-put-manufacturing-sector-risk,"The American manufacturing sector is starting to show signs of weakness after two years of strong growth, as higher interest rates and a slowdown in exports threaten production. New orders for manufactured goods contracted for the sixth straight month through February, according to surveys by the ...",-0.03629,Neutral,,-0.069318,Neutral,20230307T000616
Boeing  ( BA )  Stock Sinks As Market Gains: What You Should Know,https://www.zacks.com/stock/news/2062363/boeing-ba-stock-sinks-as-market-gains-what-you-should-know,"Boeing (BA) closed at $211.92 in the latest trading session, marking a -1.48% move from the prior day.",0.220113,Somewhat-Bullish,,0.31794,Somewhat-Bullish,20230306T224521
Dow Jones Fades Ahead Of Powell Testimony; Ferrari Overtakes Tesla As Leader; Apple Pops,https://www.investors.com/market-trend/stock-market-today/dow-jones-fades-ahead-of-key-powell-testimony-ferrari-stock-overtakes-tesla-stock-as-leader-tests-entry/,Dow Jones Fades Ahead Of Powell Testimony. Ferrari Overtakes ... Investor's Business Daily ...,0.22108,Somewhat-Bullish,,-0.401555,Bearish,20230306T213700
"Southwest Airlines passengers detail 'horrifying' flight diverted in Carolinas, some vomited in 9-hour ordeal",https://www.foxbusiness.com/lifestyle/southwest-airlines-passengers-detail-horrifying-flight-diverted-carolinas-some-vomited-9-hour-ordeal,"Southwest Airlines passengers detailed a ""horrifying"" flight that was diverted from Raleigh, North Carolina, after the plane shook ""like crazy,"" causing several travelers to vomit during a landing attempt.",-0.120515,Neutral,,-0.067725,Neutral,20230306T201522
Is Commercial Aviation Ready To Make A Landing In Investors' Portfolios?,https://www.forbes.com/sites/greatspeculations/2023/03/06/is-commercial-aviation-ready-to-make-a-landing-in-investors-portfolios/,"Lufthansa's blockbuster report is just the latest signal that commercial aviation, one of the hardest-hit industries during the pandemic, may be ready to make a landing again in investors' portfolios.",0.124647,Neutral,,0.0,Neutral,20230306T193013
Boeing Unusual Options Activity For March 06 - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/options/23/03/31223534/boeing-unusual-options-activity-for-march-06,"A whale with a lot of money to spend has taken a noticeably bearish stance on Boeing. Looking at options history for Boeing BA we detected 128 strange trades. If we consider the specifics of each trade, it is accurate to state that 39% of the investors opened trades with bullish expectations and ...",0.104171,Neutral,,0.230143,Somewhat-Bullish,20230306T183107
"Two United Airlines planes make contact at Boston's Logan Airport, prompting FAA investigation",https://www.foxbusiness.com/economy/two-united-airlines-planes-make-contact-bostons-logan-airport-prompting-faa-investigation,"The Federal Aviation Administration tells FOX Business it has launched an investigation Monday after two United Airlines planes made contact at Boston's Logan International Airport. The incident at Logan happened about a week after a ""close call"" between a JetBlue flight and a Learjet there, ...",-0.014139,Neutral,,0.0,Neutral,20230306T180902
Icelandair: Traffic Data February 2023,https://www.globenewswire.com/news-release/2023/03/06/2621447/0/en/Icelandair-Traffic-Data-February-2023.html,"In February 2023, Icelandair's passengers were 200 thousand, compared to 125 thousand in February last year. Capacity in February was 42% higher than last year and 82% of February 2019.",0.068648,Neutral,,0.114941,Neutral,20230306T170100
Southwest passengers describe people vomiting and passing out during aborted landing in heavy turbulence. They were then left at an empty terminal at another airport.,https://africa.businessinsider.com/news/southwest-passengers-describe-people-vomiting-and-passing-out-during-aborted-landing/qtghy3x,Southwest passengers describe people vomiting and passing out ... - Business Insider Africa ...,-0.007125,Neutral,,-0.122036,Neutral,20230306T162922
U.S. factory orders drop 1.6% on falloff in Boeing contracts,https://www.marketwatch.com/story/u-s-factory-orders-fall-1-6-on-dropoff-in-boeing-contracts-e07148dd,U.S. factory orders dropped 1.6% in January mainly because of fewer contracts for large Boeing passenger planes. Most other manufacturers recorded somewhat higher bookings.,-0.095384,Neutral,,-0.075253,Neutral,20230306T152700
Breaking Down 3 Airline Segments  ( Avoid 1 ) ,https://www.zacks.com/commentary/2062049/breaking-down-3-airline-segments-avoid-1,"The highly-ranked airline industry is benefiting from a resurgence in air traffic. However, not all airlines are reaping the rewards. Andrew Rocco breaks down which should be bough and which should be avoided.",0.122597,Neutral,,0.094389,Neutral,20230306T145700
A Southwest passenger says they felt their lungs 'burning' after the cabin filled with smoke mid-flight,https://www.businessinsider.com/southwest-cabin-filled-smoke-passenger-lungs-burning-birdstrike-emergency-landing-2023-3,Southwest Passenger Said Lungs 'Burning' After Cabin Filled With ... - Business Insider ...,-0.306896,Somewhat-Bearish,,-0.313244,Somewhat-Bearish,20230306T143630
"Boeing, Airbus pair up to bid for UK's helicopter contract",https://www.reuters.com/business/aerospace-defense/boeing-airbus-pair-up-bid-uks-helicopter-contract-2023-03-06/,"[1/2] The Boeing logo is seen on the office building in Chicago April 26, 2006. March 6 ( Reuters ) - U.S. planemaker Boeing Co ( BA.N ) and its European rival Airbus SE ( AIR.PA ) have teamed up to bid for a UK government contract that would provide helicopters for the Royal Air Force and ...",0.087991,Neutral,,0.141791,Neutral,20230306T142900
Boeing  ( BA )  Wins $71M Deal to Support F/A-18E/F Super Hornet,https://www.zacks.com/stock/news/2061980/boeing-ba-wins-71m-deal-to-support-fa-18ef-super-hornet,Boeing (BA) is set to provide integrated logistics support in preparing Kuwait pilots for delivery of the Kuwait F/A-18E/F Super Hornets.,0.327712,Somewhat-Bullish,,0.394248,Bullish,20230306T131700
Will the Navy buy the Rafale or F/A-18E/F Super Hornet -Announcement expected soon | The Financial Express,https://www.financialexpress.com/defence/will-the-navy-buy-the-rafale-or-fa-18ef-super-hornet-announcement-expected-soon/3001061/,Will the Navy buy the Rafale or F/A-18E/F Super Hornet ... The Financial Express ...,0.220651,Somewhat-Bullish,,0.057136,Neutral,20230306T112517
Jalan-Kalrock in discussions to order 200 aircraft for Jet Airways,https://www.business-standard.com/article/companies/jalan-kalrock-in-discussions-to-order-200-aircraft-for-jet-airways-123030600567_1.html,The airline wants to maintain a fleet that allows them to tap the market opportunity in India ...,0.111835,Neutral,,0.12183,Neutral,20230306T103300
The CEO of Boeing missed a 2022 goal and did not get a $7 million bonus - but he still made $22.5 million,https://www.businessinsider.com/boeing-ceo-calhoun-missed-bonus-miss-goal-compensation-777x-service-2023-3,"Boeing's CEO Missed $7M Bonus on Missed Goal, but Still Made ... - Business Insider ...",0.190516,Somewhat-Bullish,,0.407952,Bullish,20230306T081200
The CEO of Boeing missed a 2022 goal and did not get a $7 million bonus - but he still made $22.5 million,https://africa.businessinsider.com/transportation/the-ceo-of-boeing-missed-a-2022-goal-and-did-not-get-a-dollar7-million-bonus-but-he/0bw9f1v,The CEO of Boeing missed a 2022 goal and did not get a $7 million ... - Business Insider Africa ...,0.173833,Somewhat-Bullish,,0.392779,Bullish,20230306T081200
Aerospace Bearings Market to Worth USD 17.44 Billion | At a CAGR 7.95%,https://www.benzinga.com/pressreleases/23/03/g31211556/aerospace-bearings-market-to-worth-usd-17-44-billion-at-a-cagr-7-95,"Pune India, March 06, 2023 ( GLOBE NEWSWIRE ) -- The global aerospace bearings market is projected to gain momentum from the rising utilization of high-load capacity bearings in aircraft.",0.293376,Somewhat-Bullish,,0.113817,Neutral,20230306T065858
"IndiGo to enable codeshare connectivity to US, Canada with Turkish Airlines",https://www.business-standard.com/article/companies/indigo-to-enable-codeshare-connectivity-to-us-canada-with-turkish-airlines-123030500830_1.html,"IndiGo on Sunday said it is looking at enabling codeshare connectivity to the US and Canada through its partnership with Turkish Airlines. On Friday, a senior official told PTI that the airline has received approval from the civil aviation ministry to wet lease up to two planes for operating ...",0.136167,Neutral,,0.0,Neutral,20230305T180600
"IndiGo looks to enable codeshare connectivity to US, Canada | The Financial Express",https://www.financialexpress.com/industry/indigo-looks-to-enable-codeshare-connectivity-to-us-canada/3000384/,"IndiGo looks to enable codeshare connectivity to US, Canada The Financial Express ...",0.136167,Neutral,,0.0,Neutral,20230305T170421
One of the biggest autonomous transportation tests is operating deep underwater,https://www.cnbc.com/2023/03/05/one-of-the-biggest-autonomous-vehicle-tests-is-deep-underwater.html,"Self-driving innovation is thousands of feet below the ocean surface, with Boeing and other defense contractors building unmanned subs for the military.",0.109677,Neutral,,0.07046,Neutral,20230305T143608
Weekly Business Roundup at 10:00 am on 4th March 2023 | The Financial Express,https://www.financialexpress.com/audio/expresso-business-update/business-news-at-1000-am-on-4th-march-2023/2998938/,Weekly Business Roundup at 10:00 am on 4th March 2023 The Financial Express ...,0.098582,Neutral,,0.117726,Neutral,20230304T043030
"IndiGo gets civil aviation ministry's nod to wet lease planes for US, Canada operations: Official",https://www.moneycontrol.com/news/business/indigo-gets-civil-aviation-ministrys-nod-to-wet-lease-planes-for-us-canada-operations-official-2-10197561.html,It could not be immediately ascertained whether IndiGo has firmed up plans on operating flights to the US and Canada.,0.12279,Neutral,,0.0,Neutral,20230304T032322
LIVE: Manish Sisodia to be produced at Delhi court today in excise case,https://www.business-standard.com/article/current-affairs/live-earthquake-caused-damage-worth-5-1-bn-in-syria-says-world-bank-123030400130_1.html,"LIVE: Earthquake caused damage worth $5.1 bn in Syria, says ... Business Standard ...",0.021844,Neutral,,0.070184,Neutral,20230304T031500
"IndiGo gets aviation ministry's nod to wet lease planes for US, Canada ops",https://www.business-standard.com/article/companies/indigo-gets-aviation-ministry-s-nod-to-wet-lease-planes-for-us-canada-ops-123030301372_1.html,"The country's largest airline IndiGo, which is focusing on internationalisation, has received approval from the civil aviation ministry to wet lease up to two planes for operating flights to the United States and Canada, according to a senior official.",0.12279,Neutral,,0.0,Neutral,20230304T011400
Indexes Close Near Session Highs As Yields Ease; Tesla China Deliveries Jump,https://www.investors.com/market-trend/stock-market-today/dow-jones-other-indexes-strengthen-in-afternoon-trading-this-index-outperforms-market/,Dow Jones Indexes Rise On Strong Business Activity. AI Stock ... Investor's Business Daily ...,0.267347,Somewhat-Bullish,,0.010323,Neutral,20230303T224700
Boeing Board Denies CEO David Calhoun a Performance Bonus,https://www.wsj.com/articles/boeing-board-denies-ceo-david-calhoun-a-performance-bonus-3a3a6c74,"Citing delays with the new 777X jetliner, Boeing's board declined to award CEO David Calhoun a $7 million stock-based performance award.",0.133313,Neutral,,0.195715,Somewhat-Bullish,20230303T221600
Boeing denies CEO Calhoun $7 million bonus due to 777X delays,https://www.reuters.com/business/aerospace-defense/boeing-denies-ceo-calhoun-7-million-bonus-due-777x-delays-2023-03-03/,"[1/2] Dave Calhoun, CEO of Boeing, speaks on stage during the delivery of the final 747 jet at their plant in Everett, Washington, U.S. January 31, 2023. REUTERS/David Ryder/File Photo",0.170617,Somewhat-Bullish,,0.226418,Somewhat-Bullish,20230303T200500
Budget airline IndiGo pits Boeing against Airbus in record jet order talks,https://www.business-standard.com/article/companies/budget-airline-indigo-pits-boeing-against-airbus-in-record-jet-order-talks-123030301240_1.html,"Indian budget carrier IndiGo is in talks with both Boeing and its supplier Airbus to order more than 500 passenger jets, potentially smashing an industry record set by domestic rival Air India ...",-0.032974,Neutral,,-0.120213,Neutral,20230303T174100
Exclusive: IndiGo pits Boeing against Airbus in record jet order talks,https://www.reuters.com/business/aerospace-defense/indigo-pits-boeing-against-airbus-record-jet-order-talks-2023-03-03/,"DELHI/PARIS, March 3 ( Reuters ) - Indian budget carrier IndiGo is in talks with both Boeing ( BA.N ) and its current supplier Airbus ( AIR.PA ) to order more than 500 passenger jets, potentially smashing an industry record set by domestic rival Air India a few weeks ago, industry sources said.",-0.035344,Neutral,,-0.124171,Neutral,20230303T154900
"After Covid, The Global Commercial Aviation Fleet Starts To Grow Again",https://www.forbes.com/sites/oliverwyman/2023/03/03/after-covid-the-global-commercial-aviation-fleet-starts-to-grow-again/,"The fleet will surpass its pre-pandemic, peak size this year, despite the Ukraine war, labor shortages, and supply chain disruptions. By 2033 it will top 36,000 aircraft.",0.106964,Neutral,,0.025699,Neutral,20230303T143123
This European airline will introduce double beds in the sky,https://www.cnn.com/travel/article/lufthansa-allegris-double-beds/index.html,"Editor's Note: Sign up for Unlocking the World, CNN Travel's weekly newsletter. Get news about destinations opening, inspiration for future adventures, plus the latest in aviation, food and drink, where to stay and other travel developments.",0.141283,Neutral,,0.0,Neutral,20230303T134400
Luxair to Grow Single-Aisle Fleet with Boeing 737 Jets - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/pressreleases/23/03/n31190822/luxair-to-grow-single-aisle-fleet-with-boeing-737-jets,"SEATTLE, March 3, 2023 /PRNewswire/ -- Luxair and Boeing BA today announced that the Luxembourgian airline has chosen the fuel-efficient 737-8 to expand its single-aisle fleet with an agreement to acquire four jets.",0.369929,Bullish,,0.393137,Bullish,20230303T124500
"SpaceX Rival Backed By Boeing And Lockheed Martin Reportedly Up For Sale - Amazon.com  ( NASDAQ:AMZN ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/23/03/31189561/spacex-rival-backed-by-boeing-and-lockheed-martin-reportedly-up-for-sale,"Elon Musk-owned SpaceX competitor United Launch Alliance, or ULA, is reportedly up for sale. What Happened: ULA, a joint venture between Lockheed Martin Corp. LMT and Boeing Co. BA, was launched in 2006 and is expected to be sold later this year, reported Ars Technica, citing three sources.",0.087538,Neutral,,0.088623,Neutral,20230303T123154
Northrop  ( NOC )  Wins a Navy Contract for E-2D Hawkeye Aircraft,https://www.zacks.com/stock/news/2061396/northrop-noc-wins-a-navy-contract-for-e-2d-hawkeye-aircraft,Northrop (NOC) is set to provide fabrication and installation support to retrofit the Delta System Software Configuration 4.0 capabilities within E-2D Advanced Hawkeye aircraft.,0.295316,Somewhat-Bullish,,0.244281,Somewhat-Bullish,20230303T120200
Rise of Indian Soft power Diplomacy | The Financial Express,https://www.financialexpress.com/defence/rise-of-indian-soft-power-diplomacy/2998900/,Rise of Indian Soft power Diplomacy The Financial Express ...,0.345063,Somewhat-Bullish,,0.138688,Neutral,20230303T113154
Boeing Bags Order From Greater Bay Airlines For 15 737-9 Airplanes - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/23/03/31188586/boeing-bags-order-from-greater-bay-airlines-for-15-737-9-airplanes,Hong Kong-based low cost carrier Greater Bay Airlines ( GBA ) has ordered for 15 Boeing Co BA 737-9 airplanes. The financial terms were not disclosed. The agreement also includes a commitment for five 787 Dreamliners to support GBA's long-term plan to launch international long-haul service.,0.245478,Somewhat-Bullish,,0.390513,Bullish,20230303T095240
Greater Bay Airlines Announces Order for 15 737-9 Airplanes - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/pressreleases/23/03/n31188233/greater-bay-airlines-announces-order-for-15-737-9-airplanes,"HONG KONG, March 3, 2023 /PRNewswire/ -- Greater Bay Airlines ( GBA ) and Boeing BA today announced an order for 15 737-9 airplanes. The agreement also includes a commitment for five 787 Dreamliners to support GBA's long-term plan to launch international long-haul service.",0.331335,Somewhat-Bullish,,0.280356,Somewhat-Bullish,20230303T075300
Lufthansa banks on higher capacity after swing to profit in 2022,https://www.marketwatch.com/story/lufthansa-banks-on-higher-capacity-after-swing-to-profit-update-910676c3,The German carrier group on Friday posted a net profit of 791 million euros ($838.2 million) for the year and EUR307 million for the fourth quarter.,0.109204,Neutral,,0.06889,Neutral,20230303T072800
Hong Kong's Greater Bay Airlines announces order for 15 Boeing 737-9 airplanes,https://www.reuters.com/business/aerospace-defense/hong-kongs-greater-bay-airlines-announces-order-15-boeing-737-9-airplanes-2023-03-03/,Hong Kong's Greater Bay Airlines announces order for 15 Boeing ... ...,0.163093,Somewhat-Bullish,,0.323237,Somewhat-Bullish,20230303T062100
"Dow Jones Rallies As Tesla Dives, Leads 'Race To The Bottom'; Warren Buffett Stock Craters",https://www.investors.com/market-trend/stock-market-today/dow-jones-gains-tesla-stock-dives-leads-race-to-the-bottom-warren-buffett-stock-craters-elon-musk/,"Dow Jones Rallies As Tesla Dives, Leads 'Race To The Bottom ... Investor's Business Daily ...",0.049141,Neutral,,0.341112,Somewhat-Bullish,20230302T213900
"Rate Expectations: Stocks Struggle for Direction as Yields, Dollar Push Higher - Macy's  ( NYSE:M ) , Salesforce  ( NYSE:CRM ) ",https://www.benzinga.com/markets/23/03/31179876/rate-expectations-stocks-struggle-for-direction-as-yields-dollar-push-higher,"( Thursday market open ) Earnings season is having its last hurrah, but even solid results from a handful of major companies can't compete with rising yields for attention on Wall Street. Major indexes remain under intense pressure from the fixed income market, and it's hard to see a catalyst ...",0.076608,Neutral,,0.180947,Somewhat-Bullish,20230302T194301
Investing in Space: Sizing up,https://www.cnbc.com/2023/03/02/investing-in-space-sizing-up.html,"Measuring the size of the space economy, whether globally or just for the U.S., is an important part of understanding the scale of the industry.",0.126257,Neutral,,0.096382,Neutral,20230302T172418
UAL Stock Set For Takeoff With 226% Growth In Sight,https://www.investors.com/research/ibd-stock-analysis/ual-stock-sets-up-as-cpa-dal-aal-ryaay-make-flight-plans/,"Joining Delta Air Lines ( DAL ) and Copa ( CPA ) in three-way for top billing among airline stocks, United Airlines ( UAL ) is set to take flight - if market turbulence subsides.",0.255702,Somewhat-Bullish,,0.052965,Neutral,20230302T164000
Air India resumes Delhi-Copenhagen non-stop flight after three years,https://www.business-standard.com/article/current-affairs/air-india-resumes-delhi-copenhagen-non-stop-flight-after-three-years-123030201202_1.html,"With a view to strengthen its footprint in Europe, Air India has resumed its non-stop service on the Delhi-Copenhagen-Delhi sector after three years. This service will further strengthen Air India's foothold in Europe, after the recently resumed flights to Vienna and Milan, the airline said.",0.247633,Somewhat-Bullish,,0.0,Neutral,20230302T163200
Skyservice Breaks Ground in Seattle,https://www.prnewswire.com/news-releases/skyservice-breaks-ground-in-seattle-301760957.html,"TORONTO, March 2, 2023 /PRNewswire/ - Skyservice Business Aviation ( ""Skyservice"" or ""the Company"" ) , a North American leader in business aviation, broke ground today on a 71,000-square-foot FBO and hangar complex for Seattle travelers at King County International Airport-Boeing Field ( BFI ) .",0.400097,Bullish,,-0.128526,Neutral,20230302T153000
