title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published
"3-layered security, army snipers: Delhi is ready for Joe Biden's G20 visit",https://www.business-standard.com/india-news/3-layered-security-army-snipers-delhi-is-ready-for-joe-biden-s-g20-visit-123090800410_1.html,"After boarding the flight for India, Biden, on his social media account X, said, ""I'm headed to the G20 - the premier forum for international economic cooperation - focused on making progress on Americans' priorities, delivering for developing nations, and showing our commitment to the G20 as a ...",0.119298,Neutral,,0.0,Neutral,20230908T072703
China's Apple iPhone curbs roil US stocks on tech war fears,https://www.scmp.com/tech/big-tech/article/3233818/tech-war-chinas-iphone-curbs-roil-us-stocks-apple-qualcomm,Beijing's widening curbs on iPhone use by government staff fanned fears that American tech companies heavily exposed to China could take a hit from rising tensions between the countries.,0.014575,Neutral,,0.123661,Neutral,20230908T033946
Air Canada Announces Prepayment of Aircraft Related Debt Totalling Approximately $589 Million,https://www.newswire.ca/news-releases/air-canada-announces-prepayment-of-aircraft-related-debt-totalling-approximately-589-million-839066824.html,"MONTREAL, Sept. 7, 2023 /CNW/ - Air Canada today announced it has prepaid loans of approximately $462 million from Export Development Corporation ( EDC ) previously used by the company to help fund its acquisition of 14 Airbus A220-300 aircraft.",0.214315,Somewhat-Bullish,,0.171788,Somewhat-Bullish,20230907T220900
Boeing  ( BA )  Dips More Than Broader Markets: What You Should Know,https://www.zacks.com/stock/news/2146269/boeing-ba-dips-more-than-broader-markets-what-you-should-know,"Boeing (BA) closed the most recent trading day at $216.05, moving -0.87% from the previous trading session.",0.155963,Somewhat-Bullish,,0.304587,Somewhat-Bullish,20230907T214519
Viva Las Vegas! Central Oregon Hits the Jackpot with Start of Avelo Airlines' Nonstop Flights to Vegas,https://www.benzinga.com/pressreleases/23/09/n34333563/viva-las-vegas-central-oregon-hits-the-jackpot-with-start-of-avelo-airlines-nonstop-flights-to-veg,"Avelo is only airline flying nonstop between RDM and LAS Vegas proves to be winning bet with sold-out inaugural flight Very low, one-way fares start at $49 REDMOND, Ore. and BEND, Ore., Sept. 7, 2023 /PRNewswire/ -- Avelo Airlines takes off for Las Vegas with exclusive nonstop service from ...",0.318249,Somewhat-Bullish,,0.1478,Neutral,20230907T194300
Spirit AeroSystems 737 aft bulkhead fix should be complete by November -- CEO,https://www.reuters.com/business/aerospace-defense/spirit-aerosystems-737-aft-bulkhead-fix-should-be-complete-by-november-ceo-2023-09-07/,"A Boeing 737 MAX-10 lands over the Spirit AeroSystems logo during a flying display at the 54th International Paris Air Show at Le Bourget Airport near Paris, France, June 22, 2023. REUTERS/Benoit Tessier/file photo Acquire Licensing Rights",-0.135008,Neutral,,-0.050152,Neutral,20230907T180700
Boeing warns of delay in 737 airplane deliveries due to supplier glitch,https://www.business-standard.com/companies/news/boeing-warns-of-delay-in-737-airplane-deliveries-due-to-supplier-glitch-123090701354_1.html,Boeing Co. warned that deliveries of its cash-cow 737 jetliner will come in at the low end of its targeted range this year as a recently discovered supplier glitch crimps output.,-0.147983,Neutral,,-0.322371,Somewhat-Bearish,20230907T180143
Boeing Needs a New Plane Model or Risks Losing Market Share. There Is a Wild Solution.,https://www.barrons.com/articles/boeing-plane-market-share-airbus-df178a64,Boeing Needs a New Plane Model or Risks Losing Share. There Is a Wild Solution. ...,-0.318106,Somewhat-Bearish,,-0.471274,Bearish,20230907T155800
"Boeing 737 Max deliveries for the year at 'low end' of guidance, CFO says",https://www.marketwatch.com/story/boeing-737-max-deliveries-for-the-year-at-low-end-of-guidance-cfo-says-8c7eeb42,"Deliveries of Boeing 737 Max aircraft for the year will be at the ""low end"" of guidance, a top executive at the company says.",0.055474,Neutral,,0.091004,Neutral,20230907T155000
Boeing will meet 737 delivery goal despite new production problem -CFO,https://www.reuters.com/business/aerospace-defense/boeing-will-meet-737-delivery-goal-despite-new-production-problem-cfo-2023-09-07/,"Boeing will meet 737 delivery goal despite new production problem, CFO says ...",-0.237437,Somewhat-Bearish,,-0.246682,Somewhat-Bearish,20230907T145200
DGCA conditionally reactivates Air India's simulators licence for 30 days,https://www.business-standard.com/companies/news/dgca-conditionally-reactivates-air-india-s-simulators-licence-for-30-days-123090700797_1.html,The Directorate General of Civil Aviation ( DGCA ) conditionally reactivated Air India's approved training organisation ( ATO ) licence for a 30-day period on Thursday. This reinstatement will allow the airline to resume pilots' licence renewals and certifications at its simulators.,0.00236,Neutral,,-0.033341,Neutral,20230907T143517
DGCA conditionally reactivates Air India's simulators licence for 30 days,https://www.business-standard.com/companies/news/dgca-conditionally-reactivates-air-india-s-simulators-licence-for-30-days-123090700797_1.html,The Directorate General of Civil Aviation ( DGCA ) on Thursday conditionally reactivated the approved training organisation ( ATO ) licence of Air India for a period of 30 days. This will allow the airline to restart pilots' licence and certification renewal at its simulators.,0.007053,Neutral,,-0.026248,Neutral,20230907T120654
"This Aerospace EV Maker Turned $5,000 Into $14,405 This Year: Cathie Wood Stocks Up",https://www.investors.com/news/this-aerospace-ev-maker-turned-5000-into-17100-this-year-cathie-wood-is-hoarding-shares/,This Aerospace EV Maker Turned $5000 Into $14405 This Year ... Investor's Business Daily ...,0.338959,Somewhat-Bullish,,0.118277,Neutral,20230907T114600
"Will There Be Heaven Or Hell For Hydrogen Drones, A Look At Heven Drones",https://www.forbes.com/sites/davidblekhman/2023/09/07/will-there-be-heaven-or-hell-for-hydrogen-drones-a-look-at-heven-drones/,"I sincerely believe that the drone market is a very large blue ocean that today is not yet accessible, and hydrogen fuel cells are the key to unlocking this potential ...",0.147249,Neutral,,0.005992,Neutral,20230907T111529
Anduril Acquires Drone Fighter Maker Blue Force Technologies,https://www.forbes.com/sites/davidhambling/2023/09/07/anduril-acquires-drone-fighter-maker-blue-force-technologies/,"Anduril Industries have acquired Blue Force Technologies, developers of a next-gen drone fighter called Fury, giving them an opening into a whole new aerospace sector.",0.080231,Neutral,,0.168745,Somewhat-Bullish,20230907T080433
GKN Aerospace owner Melrose's CEO to step down,https://www.reuters.com/business/aerospace-defense/uks-melrose-lifts-annual-profit-view-engines-division-margin-2023-09-07/,UK's Melrose names new CEO after upgrading annual outlook ...,0.091714,Neutral,,0.120722,Neutral,20230907T062739
Anduril Is Buying Stuff Including Blue Force Technologies & Its Adversary Drone,https://www.forbes.com/sites/erictegler/2023/09/07/anduril-is-buying-stuff-including-blue-force-technologies--its-adversary-drone/,The growing Los Angeles-based defense player is buying hardware to pair with its autonomy systems including an unmanned aggressor aircraft.,0.100451,Neutral,,0.078332,Neutral,20230907T040000
"AEROMEXICO INCREASES OPERATIONS AT AIFA BY UP TO 40%; IT WILL INCREASE TO MORE THAN 1,000 FLIGHTS PER MONTH",https://www.globenewswire.com/news-release/2023/09/07/2738937/0/en/AEROMEXICO-INCREASES-OPERATIONS-AT-AIFA-BY-UP-TO-40-IT-WILL-INCREASE-TO-MORE-THAN-1-000-FLIGHTS-PER-MONTH.html,"Mexico City, Sept. 06, 2023 ( GLOBE NEWSWIRE ) -- AEROMEXICO INCREASES OPERATIONS AT AIFA BY UP TO 40%. IT WILL INCREASE TO MORE THAN 1,000 FLIGHTS PER MONTH ...",0.208297,Somewhat-Bullish,,0.154732,Somewhat-Bullish,20230907T002500
"US Defense Department To Deploy Thousands Of Fully-Autonomous, AI-Controlled Units By 2025 - Lockheed Martin  ( NYSE:LMT ) , Northrop Grumman  ( NYSE:NOC ) , iShares U.S. Aerospace & Defense ETF  ( BATS:ITA ) , SPDR S&P Aerospace & Defense ETF  ( ARCA:XAR ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/23/09/34295672/us-defense-department-to-deploy-thousands-of-fully-autonomous-ai-controlled-units-by-2025,"The U.S. Department of Defense is pursuing a new initiative to develop a fleet of autonomous, unmanned air, water, space and land vehicles that would use artificial intelligence to perform diverse defense tasks.",0.215301,Somewhat-Bullish,,0.13867,Neutral,20230906T213523
Check Out What Whales Are Doing With Boeing - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/options/23/09/34294501/check-out-what-whales-are-doing-with-boeing,"A whale with a lot of money to spend has taken a noticeably bullish stance on Boeing. Looking at options history for Boeing BA we detected 65 strange trades. If we consider the specifics of each trade, it is accurate to state that 53% of the investors opened trades with bullish expectations and ...",0.215145,Somewhat-Bullish,,0.346532,Somewhat-Bullish,20230906T204634
"CEO spent his savings, 401 ( k )  and paychecks to keep his cookware brand afloat-now it brings in $170 million a year",https://www.cnbc.com/2023/09/06/hexclad-ceo-how-i-survived-financial-terror-to-build-my-startup.html,"HexClad co-founders Danny Winer and Cole Mecray spent more than $500,000 of their own money to keep their company from going under. The struggle paid off.",0.137189,Neutral,,0.0,Neutral,20230906T190039
$1000 Invested In Boeing 20 Years Ago Would Be Worth This Much Today - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/earnings/23/09/34280277/1000-invested-in-boeing-20-years-ago-would-be-worth-this-much-today,"Boeing BA has outperformed the market over the past 20 years by 1.94% on an annualized basis producing an average annual return of 9.61%. Currently, Boeing has a market capitalization of $134.32 billion.",0.160819,Somewhat-Bullish,,0.387251,Bullish,20230906T140026
Boeing  ( BA )  Clinches $173M Contract to Aid F/A-18 E/F Aircraft,https://www.zacks.com/stock/news/2145477/boeing-ba-clinches-173m-contract-to-aid-fa-18-ef-aircraft,Boeing (BA) is set to provide support for the repair of landing gear used on the F/A-18 E/F aircraft.,0.280761,Somewhat-Bullish,,0.258769,Somewhat-Bullish,20230906T133900
RTX Secures $192M Air Force Contract to Buy AMRAAM Weapons,https://www.zacks.com/stock/news/2145476/rtx-secures-192m-air-force-contract-to-buy-amraam-weapons,RTX is set to purchase fielded AMRAAM weapons from various sources.,0.370433,Bullish,,0.251948,Somewhat-Bullish,20230906T133800
Air Canada  ( ACDVF )  to Introduce More European Flights in 2024,https://www.zacks.com/stock/news/2145308/air-canada-acdvf-to-introduce-more-european-flights-in-2024,"With international travel demand roaring back, Air Canada (ACDVF) aims to boost its European network by adding new routes.",0.246852,Somewhat-Bullish,,0.209,Somewhat-Bullish,20230906T130300
How Aviation Can Cut Emissions By 2035 Using SAF And Existing Tech,https://www.forbes.com/sites/oliverwyman/2023/09/06/how-aviation-can-cut-emissions-by-2035-using-saf-and-existing-tech/,"The industry cannot wait until 2050 to get serious about cutting emissions, which is what will happen if it pins too many of its strategies on hydrogen and batteries.",0.126304,Neutral,,0.172896,Somewhat-Bullish,20230906T110231
Insitu Announces Kinetic Capability for the Integrator Uncrewed Aircraft System  ( UAS ) ,https://www.prnewswire.com/apac/news-releases/insitu-announces-kinetic-capability-for-the-integrator-uncrewed-aircraft-system-uas-301918531.html,"BINGEN, Wash., Sept. 6, 2023 /PRNewswire/ -- Insitu, A Boeing Company, announced a munitions program for its Integrator UAS, which adds a highly sought-after strike capability to the platform's unmatched payload portfolio and class-leading 24-hour flight endurance.",0.094985,Neutral,,-0.022324,Neutral,20230906T070000
Will he go by plane or train? How Kim Jong Un may travel to Russia for another meeting with Putin,https://apnews.com/article/north-korea-russia-kim-putin-train-dc492f89e8ec39f0ecf5833b1d647d1d,"SEOUL, South Korea ( AP ) - North Korean leader Kim Jong Un's possible trip to Russia might be like his first one in 2019 - a rattling, 20-hour ride aboard a green-and-yellow armored train that is a quirky symbol of his family's dynastic leadership.",0.018904,Neutral,,0.024437,Neutral,20230906T055000
"Boeing, Aviation Capital Group finalize order for 13 737 MAX jets",https://www.reuters.com/business/aerospace-defense/boeing-aviation-capital-group-finalize-order-13-737-max-jets-2023-09-06/,"A model of Boeing 737 Max airliner is seen displayed at the China International Aviation and Aerospace Exhibition, or Airshow China, in Zhuhai, Guangdong province, China September 28, 2021. REUTERS/Aly Song Acquire Licensing Rights",-0.058593,Neutral,,0.0,Neutral,20230906T005918
SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims on Behalf of Investors of The Boeing Company - BA,https://www.prnewswire.com/news-releases/shareholder-alert-pomerantz-law-firm-investigates-claims-on-behalf-of-investors-of-the-boeing-company---ba-301918351.html,"NEW YORK, Sept. 5, 2023 /PRNewswire/ -- Pomerantz LLP is investigating claims on behalf of investors of The Boeing Company ( ""Boeing"" or the ""Company"" ) ( NYSE: BA ) . Such investors are advised to contact Robert S. Willoughby at [email protected] or 888-476-6529, ext. 7980.",0.007329,Neutral,,-0.030833,Neutral,20230905T215400
Parker Elects Denise Russell Fleming to its Board of Directors,https://www.globenewswire.com/news-release/2023/09/05/2737905/0/en/Parker-Elects-Denise-Russell-Fleming-to-its-Board-of-Directors.html,"CLEVELAND, Sept. 05, 2023 ( GLOBE NEWSWIRE ) -- Parker Hannifin Corporation ( NYSE: PH ) , the global leader in motion and control technologies, today announced the election of Denise Russell Fleming to its Board of Directors, effective September 1, 2023.",0.243909,Somewhat-Bullish,,-0.147192,Neutral,20230905T201500
Parker Elects Denise Russell Fleming to its Board of Directors - Parker Hannifin  ( NYSE:PH ) ,https://www.benzinga.com/pressreleases/23/09/g34252745/parker-elects-denise-russell-fleming-to-its-board-of-directors,"CLEVELAND, Sept. 05, 2023 ( GLOBE NEWSWIRE ) -- Parker Hannifin Corporation PH, the global leader in motion and control technologies, today announced the election of Denise Russell Fleming to its Board of Directors, effective September 1, 2023.",0.229896,Somewhat-Bullish,,-0.140473,Neutral,20230905T201500
Delta  ( DAL )  to Expand in Asia Through Honolulu-Tokyo Route,https://www.zacks.com/stock/news/2145013/delta-dal-to-expand-in-asia-through-honolulu-tokyo-route,"Delta's (DAL) first service between Haneda and Honolulu, post the relocation of its Tokyo operations from Narita Airport to Haneda in March 2020, is set to begin from Oct 28.",0.3012,Somewhat-Bullish,,0.305929,Somewhat-Bullish,20230905T160800
Boeing Expands Contract With SAAB For 787 Dreamliner Program - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/equities/23/09/34234615/boeing-expands-contract-with-saab-for-787-dreamliner-program,"Boeing Co BA penned a contract expansion agreement with SAAB AB SAABF for manufacturing of large cargo doors, bulk cargo doors and access doors for the 787 Dreamliner. This is an extension of an existing contract signed with SAAB in 2004 for the 787 Dreamliner program.",0.211644,Somewhat-Bullish,,0.472444,Bullish,20230905T143342
SNC Celebrates 60 Years As A Defense Industry Disruptor,https://www.forbes.com/sites/lorenthompson/2023/09/05/snc-celebrates-60-years-as-a-defense-industry-disruptor/,SNC was a non-traditional defense contractor long before being non-traditional was fashionable.,0.195499,Somewhat-Bullish,,0.054555,Neutral,20230905T140332
Air India to induct two A350 planes this year that have received DGCA,https://www.business-standard.com/companies/news/air-india-to-induct-two-a350-planes-this-year-that-have-received-dgca-123090501037_1.html,"Air India will induct two A350 aircraft this year for which it has received DGCA approval and expects to have six such planes in its fleet by the end of March 2024, according to officials. Steered by the Tata Group, the loss-making Air India is expanding its fleet as well as operations.",0.096739,Neutral,,0.0,Neutral,20230905T133430
Air Canada Sets Course for Summer 2024 with Expanded Services to Popular European Destinations,https://www.newswire.ca/news-releases/air-canada-sets-course-for-summer-2024-with-expanded-services-to-popular-european-destinations-871980892.html,"• New year-round route between and • Expanded service to , includes three daily flights to • Earlier seasonal start-ups from to and , and from to and MONTREAL, Sept. 5, 2023 /CNW/ - Air Canada today announced a new, year-round route between Montreal and Madrid beginning next May, as part of its ...",0.265612,Somewhat-Bullish,,0.197844,Somewhat-Bullish,20230905T110000
Peering Into Boeing's Recent Short Interest - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/short-sellers/23/09/34211690/peering-into-boeings-recent-short-interest,"Boeing's BA short percent of float has risen 9.48% since its last report. The company recently reported that it has 7.63 million shares sold short, which is 1.27% of all regular shares that are available for trading. Based on its trading volume, it would take traders 1.89 days to cover their ...",0.267375,Somewhat-Bullish,,0.158881,Somewhat-Bullish,20230904T153028
IndiGo likely to set up aircraft leasing unit at Gujarat's GIFT City,https://www.business-standard.com/companies/news/indigo-board-approves-purchase-of-10-more-a320neo-aircraft-from-airbus-123090400784_1.html,IndiGo's board on Monday gave its nod to set up an aircraft leasing unit in Gujarat's GIFT City with an investment of Rs 30 crore over the next three years. The airline also said it will give corporate guarantees of up to $996 million to secure the payment obligations of this leasing unit.,0.135575,Neutral,,0.0,Neutral,20230904T152054
Ryanair Holdings  ( RYAAY )  Passenger Traffic Swells in August,https://www.zacks.com/stock/news/2144361/ryanair-holdings-ryaay-passenger-traffic-swells-in-august,Ryanair Holdings (RYAAY) reports a load factor of 96% in August.,0.277924,Somewhat-Bullish,,-0.136473,Neutral,20230904T142900
Turkish Airlines To Order 10 Airbus A350 Jets,https://www.barrons.com/news/turkish-airlines-to-order-10-airbus-a350-jets-ee099885,"Turkish Airlines has decided to purchase 10 additional Airbus A350-900s aircraft, nearly doubling its existing fleet of the widebody planes, the Turkish flag carrier said in a public filing.",0.046545,Neutral,,0.06601,Neutral,20230904T130300
Should You Invest in the Fidelity MSCI Industrials Index ETF  ( FIDU ) ?,https://www.zacks.com/stock/news/2144118/should-you-invest-in-the-fidelity-msci-industrials-index-etf-fidu,Sector ETF report for ...,0.168357,Somewhat-Bullish,,0.052292,Neutral,20230904T102005
"Faced With Evolving Threats, U.S. Navy Struggles to Change",https://www.nytimes.com/2023/09/04/us/politics/us-navy-ships.html,"A new generation of cheaper and more flexible vessels could be vital in any conflict with China, but the Navy remains lashed to big shipbuilding programs driven by tradition, political influence and jobs.",-0.01452,Neutral,,-0.085982,Neutral,20230904T090315
"EXCLUSIVE: Cathie Wood Thinks The Future Is Vertical, Says Air Taxis Are Coming Soon",https://markets.businessinsider.com/news/etf/exclusive-cathie-wood-thinks-the-future-is-vertical-says-air-taxis-are-coming-soon-1032601264,"Benzinga's CEO Jason Raznick sat down with Ark Invest founder Cathie Wood in an exclusive conversation on ""The Raz Report,"" to discuss various technology trends and how it affects the transportation industry - namely, the electric vertical takeoff and landing ( eVTOL ) industry.",0.271198,Somewhat-Bullish,,-0.082333,Neutral,20230903T130041
"EXCLUSIVE: Cathie Wood Thinks The Future Is Vertical, Says Air Taxis Are Coming Soon - Stellantis  ( NYSE:STLA ) , Archer Aviation  ( NYSE:ACHR ) , ARK Autonomous Technology & Robotics ETF  ( BATS:ARKQ ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/markets/equities/23/09/34193439/exclusive-cathie-wood-thinks-the-future-is-vertical-says-air-taxis-are-coming-soon,"Benzinga's CEO Jason Raznick sat down with Ark Invest founder Cathie Wood in an exclusive conversation on ""The Raz Report,"" to discuss various technology trends and how it affects the transportation industry - namely, the electric vertical takeoff and landing ( eVTOL ) industry.",0.257992,Somewhat-Bullish,,-0.118444,Neutral,20230903T124409
3 Stocks to Buy Before the Market for Flying Cars Doubles,https://markets.businessinsider.com/news/stocks/3-stocks-to-buy-before-the-market-for-flying-cars-doubles-1032601238,The research on flying car stocks suggests the market could quickly double. That report anticipates annualized growth rates of 58% during the period between 2022 and 2040. The math equates to a doubling in value less than every two years.,0.245472,Somewhat-Bullish,,0.045908,Neutral,20230903T110005
"China to Its People: Spies Are Everywhere, Help Us Catch Them",https://www.nytimes.com/2023/09/02/world/asia/china-spies-campaign.html,"Beijing sees forces bent on weakening it everywhere: embedded in multinational companies, infiltrating social media, circling naïve students. And it wants its people to see them, too. Chinese universities require faculty to take courses on protecting state secrets, even in departments like ...",-0.095606,Neutral,,-0.148041,Neutral,20230902T210017
Labor Day Sale: Tesla Leads Top 5 Stocks Near Buy Points,https://www.investors.com/news/sp-500-tesla-leads-5-stocks-near-buy-points-after-labor-day/,"S&P 500 stocks Tesla ( TSLA ) , Baker Hughes ( BKR ) and General Electric ( GE ) , along with Toll Brothers ( TOL ) and Samsara ( IOT ) , are in focus for the short week following Labor Day with the market in a confirmed uptrend.",0.189686,Somewhat-Bullish,,0.146991,Neutral,20230902T120000
"SpaceX Dominates Space Launch, But Northrop and Lockheed Still Have a Future in Space",https://www.fool.com/investing/2023/09/02/northrop-and-lockheed-beat-spacex-in-satellites/,The U.S. Space Force is doing its best to keep SpaceX rivals in business -- and profitable.,0.2363,Somewhat-Bullish,,0.037289,Neutral,20230902T115000
"Copa  ( NYSE:CPA )  Downgraded by StockNews.com to ""Hold""",https://www.defenseworld.net/2023/09/02/copa-nysecpa-downgraded-by-stocknews-com-to-hold.html,"StockNews.com cut shares of Copa ( NYSE:CPA - Free Report ) from a buy rating to a hold rating in a research report released on Friday. CPA has been the subject of several other research reports. HSBC lowered their target price on shares of Copa from $143.00 to $138.00 in a report on Tuesday, ...",0.220751,Somewhat-Bullish,,0.154054,Somewhat-Bullish,20230902T083843
Boeing  ( BA )  Stock Sinks As Market Gains: What You Should Know,https://www.zacks.com/stock/news/2143950/boeing-ba-stock-sinks-as-market-gains-what-you-should-know,"Boeing (BA) closed at $223.40 in the latest trading session, marking a -0.28% move from the prior day.",0.141502,Neutral,,0.295941,Somewhat-Bullish,20230901T214516
HP: 3 Best Stocks to Consider in the Energy Sector,https://stocknews.com/news/hp-pds-sdpi-3-best-stocks-to-consider-in-the-energy-sector/,"With Saudi Arabia deciding to extend its voluntary crude oil production cut, strikes in a major LNG facility in Australia, and droughts in Panama, the outlook for demand for conventional energy is expected to remain tight in the foreseeable future.",0.22088,Somewhat-Bullish,,0.037163,Neutral,20230901T170437
Why Is Spirit Aerosystems  ( SPR )  Down 4.6% Since Last Earnings Report?,https://www.zacks.com/stock/news/2143767/why-is-spirit-aerosystems-spr-down-46-since-last-earnings-report,Spirit Aerosystems (SPR) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,0.059729,Neutral,,0.186641,Somewhat-Bullish,20230901T153145
"Barnes  ( B )  Closes MB Aerospace Deal, Boosts Aerospace Unit",https://www.zacks.com/stock/news/2143709/barnes-b-closes-mb-aerospace-deal-boosts-aerospace-unit,The MB Aerospace acquisition expands Barnes' (B) aerospace business global OEM offerings and aftermarket repair capabilities.,0.273569,Somewhat-Bullish,,0.133037,Neutral,20230901T152100
"Airline Stock Roundup: Fresh Labor Trouble at AAL, Expansion Update From DAL",https://www.zacks.com/stock/news/2143612/airline-stock-roundup-fresh-labor-trouble-at-aal-expansion-update-from-dal,Airline heavyweights in the United States like American Airlines (AAL) and United Airlines (UAL) are likely to be extremely busy over the Labor Day weekend.,0.056854,Neutral,,0.007006,Neutral,20230901T134900
Unlocking India's Aerospace Potential: A Global Opportunity,https://www.financialexpress.com/business/airlines-aviation-unlocking-indias-aerospace-potential-a-global-opportunity-3230231/,"The global aerospace industry should seize the vast opportunities presented by India's burgeoning aerospace sector, according to Union Minister of Civil Aviation and Steel, Jyotiraditya Scindia.",0.356821,Bullish,,0.166264,Somewhat-Bullish,20230901T122907
Key Insights: Why September Matters for RTX Investors,https://www.fool.com/investing/2023/09/01/key-insights-why-september-matters-for-rtx-investo/,Investors in the aerospace and defense industries need to listen carefully to what management says in the coming weeks.,0.143396,Neutral,,-0.04,Neutral,20230901T100900
US scrambles to get Americans stranded in Israel back home | Politics,https://www.cnn.com/2023/10/12/politics/biden-admin-charters-flights-out-of-israel/index.html,US scrambles to get Americans stranded in Israel back home ...,-0.047845,Neutral,,0.037754,Neutral,20231012T234500
"Boeing, Spirit expand scope of inspection for 737 MAX quality problem - The Air Current",https://www.reuters.com/business/aerospace-defense/boeing-spirit-expand-scope-inspection-737-max-quality-problem-air-current-2023-10-12/,"The Boeing logo is seen on the side of a Boeing 737 MAX at the Farnborough International Airshow, in Farnborough, Britain, July 20, 2022. REUTERS/Peter Cziborra/File Photo Acquire Licensing Rights",-0.167258,Somewhat-Bearish,,-0.207452,Somewhat-Bearish,20231012T224527
A new all-business class airline promising a 'private jet' experience is launching flights to the Maldives using Airbus aircraft with lie-flat beds - meet Beond,https://www.businessinsider.com/all-business-class-airline-beond-maldives-2023-10,"New all-business-class airline Beond with fares starting at $2,000 - Business Insider ...",0.163555,Somewhat-Bullish,,0.098818,Neutral,20231012T194700
Investing in Space: A reality check on SPAC frenzy revenue projections,https://www.cnbc.com/2023/10/12/investing-in-space-a-reality-check-on-spac-frenzy-revenue-projections.html,We're now at least two years on from when a slew of space companies went public during the SPAC frenzy.,0.056463,Neutral,,0.0,Neutral,20231012T175100
Kenyan plane diverted in London after potential issue. Police say no threat found,https://apnews.com/article/nairobi-london-plane-diverted-stansted-7d60555f13ae971dcc45de0e3ef813aa,LONDON ( AP ) - A Kenya Airways plane from Nairobi bound for London's Heathrow Airport was intercepted by air force fighter jets and diverted to land at Stansted airport on Thursday over a potential security threat.,0.094396,Neutral,,0.186755,Somewhat-Bullish,20231012T171500
Huntington Ingalls  ( HII )  Wins $347M Deal to Aid Lionfish Program,https://www.zacks.com/stock/news/2165100/huntington-ingalls-hii-wins-347m-deal-to-aid-lionfish-program,"Huntington Ingalls (HII) is set to build small unmanned undersea vehicles (SUUV) for the Lionfish System program, supporting the U.S. Navy's expeditionary marine countermeasure missions.",0.283079,Somewhat-Bullish,,0.222012,Somewhat-Bullish,20231012T152000
Record-Fast Victus Nox Mission Demonstrates U.S. Space Force Will Be Able To Turn On A Dime In Future Conflicts,https://www.forbes.com/sites/lorenthompson/2023/10/12/record-fast-victus-nox-mission-demonstrates-us-space-force-will-be-able-to-turn-on-a-dime-in-future-conflicts/,The Space Force is learning how to turn around critical space launches fast in wartime.,0.031293,Neutral,,-0.069924,Neutral,20231012T151254
Check Out What Whales Are Doing With Boeing - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/options/23/10/35222728/check-out-what-whales-are-doing-with-boeing,"A whale with a lot of money to spend has taken a noticeably bullish stance on Boeing. Looking at options history for Boeing BA we detected 10 strange trades. If we consider the specifics of each trade, it is accurate to state that 50% of the investors opened trades with bullish expectations and ...",0.131641,Neutral,,0.280229,Somewhat-Bullish,20231012T150314
This Is Your Ural Airlines Captain: Prepare for Takeoff... From This Wheat Field,https://www.forbes.com/sites/erictegler/2023/10/12/this-is-your-ural-airlines-captain-prepare-for-takeoff-from-this-wheat-field/,"A Telegram post by Russian carrier, Ural Airlines, says it's weighing ""several options"" for flying its Airbus A320 out of the wheat field it made an emergency landing on.",-0.021526,Neutral,,-0.136808,Neutral,20231012T131500
"Boeing, NASA, United Airlines To Test SAF Benefits with Air-to-Air Flights - United Airlines Holdings  ( NASDAQ:UAL ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/pressreleases/23/10/n35219213/boeing-nasa-united-airlines-to-test-saf-benefits-with-air-to-air-flights,"EVERETT, Wash., Oct. 12, 2023 /PRNewswire/ -- In a collaboration to strengthen sustainability in aviation, Boeing BA is partnering with NASA and United Airlines for in-flight testing to measure how sustainable aviation fuel ( SAF ) affects contrails and non-carbon emissions, in addition to ...",0.329639,Somewhat-Bullish,,0.441452,Bullish,20231012T130000
"The Zacks Analyst Blog Lockheed Martin, RTX, Boeing and L3Harris Technologies",https://www.zacks.com/stock/news/2164800/the-zacks-analyst-blog-lockheed-martin-rtx-boeing-and-l3harris-technologies,"Lockheed Martin, RTX, Boeing and L3Harris Technologies are part of the Zacks top Analyst Blog.",0.12719,Neutral,,0.010007,Neutral,20231012T121900
"European airlines say sustainable fuel targets may mean higher fares, consolidation",https://www.reuters.com/business/aerospace-defense/european-airlines-say-sustainable-fuel-targets-may-mean-higher-fares-2023-10-12/,"A Ryanair Boeing 737-8AS is seen on the tarmac of Adolfo Suarez Madrid-Barajas Airport, in Madrid, Spain, June 22 2022. REUTERS/Isabel Infantes/File Photo Acquire Licensing Rights",0.071873,Neutral,,0.0,Neutral,20231012T114800
"Where can you find entertainment, beaches, jobs, low cost of living and more? Here are some of the best places to live in Florida.",https://www.marketwatch.com/story/where-can-you-find-entertainment-beaches-jobs-low-cost-of-living-and-more-here-are-some-of-the-best-places-to-live-in-florida-2638454c,"You're never far from the water, blue skies and sunshine in Florida. These cities offer thriving economies, low cost of living and a healthy active lifestyle.",0.375762,Bullish,,0.184363,Somewhat-Bullish,20231012T090200
